time,vehicle_id,step,from_node,from_name,to_node,to_name,real_distance,cost,efficiency,total_real_distance,objectives
00:00 ~ 00:59,0,0,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3085,0.9643638637074086,3199,87035
00:00 ~ 00:59,0,1,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4407,0.9446475854242845,7931,87035
00:00 ~ 00:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.9625650208919587,11727,87035
00:00 ~ 00:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.9665727556536968,13133,87035
00:00 ~ 00:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.9665154950869237,13230,87035
00:00 ~ 00:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.9668547249647391,14180,87035
00:00 ~ 00:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,905,0.9593672049363267,15234,87035
00:00 ~ 00:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.9667079008228904,18593,87035
00:00 ~ 00:59,0,8,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.7304580338229677,28797,87035
01:00 ~ 01:59,0,0,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3077,0.9618630822131916,3199,87011
01:00 ~ 01:59,0,1,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4272,0.9266170722481402,7931,87011
01:00 ~ 01:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.9503709388590432,11727,87011
01:00 ~ 01:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.955684154420163,13133,87011
01:00 ~ 01:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.9557067271352986,13230,87011
01:00 ~ 01:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,950,0.9586741889985896,14180,87011
01:00 ~ 01:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,997,0.9577917815412892,15234,87011
01:00 ~ 01:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.9654170924541494,18593,87011
01:00 ~ 01:59,0,8,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.7296246136750356,28797,87011
02:00 ~ 02:59,0,0,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3102,0.9696780243826195,3199,87044
02:00 ~ 02:59,0,1,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4261,0.9283822973143362,7931,87044
02:00 ~ 02:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.9515647650720559,11727,87044
02:00 ~ 02:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.9567501713241453,13133,87044
02:00 ~ 02:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.9567649281934997,13230,87044
02:00 ~ 02:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,950,0.9596614950634696,14180,87044
02:00 ~ 02:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1016,0.9599579887094657,15234,87044
02:00 ~ 02:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.9671919539611682,18593,87044
02:00 ~ 02:59,0,8,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.7307705663784422,28797,87044
03:00 ~ 03:59,0,0,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3093,0.9668646452016255,3199,86901
03:00 ~ 03:59,0,1,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4135,0.9113604841760181,7931,86901
03:00 ~ 03:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.9400528694465763,11727,86901
03:00 ~ 03:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.9464707226071728,13133,86901
03:00 ~ 03:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,90,0.9463340891912321,13230,86901
03:00 ~ 03:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,950,0.9499294781382228,14180,86901
03:00 ~ 03:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1011,0.950571090980701,15234,86901
03:00 ~ 03:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.9595008874307535,18593,86901
03:00 ~ 03:59,0,8,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.7258047713303469,28797,86901
04:00 ~ 04:59,0,0,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2941,0.9193497968115036,3199,83828
04:00 ~ 04:59,0,1,8,서울 강서구 등촌동,9,서울 양천구 목동_1,5290,5290,0.9696077276475439,8489,83828
04:00 ~ 04:59,0,2,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.9739262253663467,9895,83828
04:00 ~ 04:59,0,3,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.9737790232185749,9992,83828
04:00 ~ 04:59,0,4,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.973588009504661,10942,83828
04:00 ~ 04:59,0,5,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1025,0.9734911637212404,11996,83828
04:00 ~ 04:59,0,6,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.979290133507001,15355,83828
04:00 ~ 04:59,0,7,18,Depot_Gwang_Myeong,2,서울 양천구 목동,6513,5065,0.919242729101884,21868,83828
