time,vehicle_id,step,from_node,from_name,to_node,to_name,real_distance,cost,efficiency,total_real_distance,total_spent_time,objectives
02:00 ~ 02:59,0,2,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3137,0.5928262436914203,11096,123,88811
02:00 ~ 02:59,0,3,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4314,0.6881475865554714,15828,176,88811
02:00 ~ 02:59,0,4,2,서울 양천구 목동,1,서울 강서구 화곡동,3929,3833,0.7453054613554689,19757,220,88811
02:00 ~ 02:59,0,5,1,서울 강서구 화곡동,7,서울 구로구 구로동,1054,1065,0.75873336216424,20811,231,88811
02:00 ~ 02:59,0,6,7,서울 구로구 구로동,6,서울 양천구 신정동,950,923,0.7680253664813198,21761,241,88811
02:00 ~ 02:59,0,7,6,서울 양천구 신정동,17,Depot_Kintex,97,98,0.7691005581480465,21858,242,88811
03:00 ~ 03:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,91,0.9381443298969072,97,1,87219
03:00 ~ 03:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,960,1.0038204393505252,1047,11,87219
03:00 ~ 03:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1022,0.9866730128510233,2101,22,87219
03:00 ~ 03:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,1.0016483516483516,5460,59,87219
03:00 ~ 03:59,0,4,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3175,0.5518386108273748,15664,173,87219
03:00 ~ 03:59,0,5,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3128,0.6240788845888777,18863,208,87219
03:00 ~ 03:59,0,6,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4188,0.6764144945963128,23595,261,87219
03:00 ~ 03:59,0,7,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.7227921580081048,27391,303,87219
03:00 ~ 03:59,0,8,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.7368475882904469,28797,318,87219
04:00 ~ 04:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1421,1.0106685633001422,1406,15,88071
04:00 ~ 04:59,0,1,9,서울 양천구 목동_1,15,Depot_Gimpo_Airport,6491,2020,0.435735089274408,7897,88,88071
04:00 ~ 04:59,0,2,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2976,0.5783165104542177,11096,123,88071
04:00 ~ 04:59,0,3,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,3733,0.6412686378569623,15828,176,88071
04:00 ~ 04:59,0,4,2,서울 양천구 목동,1,서울 강서구 화곡동,3929,3864,0.70931821632839,19757,220,88071
04:00 ~ 04:59,0,5,1,서울 강서구 화곡동,7,서울 구로구 구로동,1054,1036,0.7231752438614194,20811,231,88071
04:00 ~ 04:59,0,6,7,서울 구로구 구로동,6,서울 양천구 신정동,950,923,0.7340195763062359,21761,241,88071
04:00 ~ 04:59,0,7,6,서울 양천구 신정동,17,Depot_Kintex,97,98,0.7352456766401317,21858,242,88071
05:00 ~ 05:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,94,0.9690721649484536,97,1,84848
05:00 ~ 05:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,931,0.9789875835721108,1047,11,84848
05:00 ~ 05:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1008,0.9676344597810567,2101,22,84848
05:00 ~ 05:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9943223443223443,5460,59,84848
05:00 ~ 05:59,0,4,18,Depot_Gwang_Myeong,2,서울 양천구 목동,6513,5241,0.8911718032239205,11973,132,84848
05:00 ~ 05:59,0,5,2,서울 양천구 목동,12,경기 부천시 중동,7076,6904,0.9225681138117486,19049,211,84848
05:00 ~ 05:59,0,6,12,경기 부천시 중동,13,인천 계양구 계산동,3472,3014,0.9141689978242529,22521,250,84848
05:00 ~ 05:59,0,7,13,인천 계양구 계산동,3,경기 부천시 오정동,4411,4303,0.9242165453735334,26932,299,84848
05:00 ~ 05:59,0,8,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.803705140061454,33521,373,84848
05:00 ~ 05:59,0,9,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3137,0.8191176470588235,36720,408,84848
05:00 ~ 05:59,0,10,8,서울 강서구 등촌동,9,서울 양천구 목동_1,5290,5349,0.8432992144727446,42010,467,84848
05:00 ~ 05:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.8487193661323015,43416,482,84848
06:00 ~ 06:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,95,0.979381443298969,97,1,87628
06:00 ~ 06:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,928,0.9770773638968482,1047,11,87628
06:00 ~ 06:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1013,0.9690623512613041,2101,22,87628
06:00 ~ 06:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9948717948717949,5460,59,87628
06:00 ~ 06:59,0,4,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3175,0.549476506639428,15664,173,87628
06:00 ~ 06:59,0,5,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3145,0.6230186078566505,18863,208,87628
06:00 ~ 06:59,0,6,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4617,0.6937486755668574,23595,261,87628
06:00 ~ 06:59,0,7,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.7377240699499835,27391,303,87628
06:00 ~ 06:59,0,8,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.7510504566447894,28797,318,87628
07:00 ~ 07:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,95,0.979381443298969,97,1,86140
07:00 ~ 07:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,916,0.9656160458452722,1047,11,86140
07:00 ~ 07:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1022,0.9676344597810567,2101,22,86140
07:00 ~ 07:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9943223443223443,5460,59,86140
07:00 ~ 07:59,0,4,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3175,0.5492849846782432,15664,173,86140
07:00 ~ 07:59,0,5,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3095,0.6202088745162487,18863,208,86140
07:00 ~ 07:59,0,6,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,3182,0.6306844670481034,23595,261,86140
07:00 ~ 07:59,0,7,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.6833996568215838,27391,303,86140
07:00 ~ 07:59,0,8,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.6993784074730006,28797,318,86140
08:00 ~ 08:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,94,0.9690721649484536,97,1,83447
08:00 ~ 08:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,926,0.9742120343839542,1047,11,83447
08:00 ~ 08:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1030,0.9757258448357925,2101,22,83447
08:00 ~ 08:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9974358974358974,5460,59,83447
08:00 ~ 08:59,0,4,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,8436,0.7642169006330856,18165,201,83447
08:00 ~ 08:59,0,5,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3397,0.7985857558811296,21637,240,83447
08:00 ~ 08:59,0,6,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3060,0.8215454214969503,24757,275,83447
08:00 ~ 08:59,0,7,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.7142538122886493,31346,349,83447
08:00 ~ 08:59,0,8,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3145,0.739151830945144,34545,384,83447
08:00 ~ 08:59,0,9,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4654,0.768592305929679,39277,437,83447
08:00 ~ 08:59,0,10,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.7899612286118914,43073,479,83447
08:00 ~ 08:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.7969378807976798,44479,494,83447
09:00 ~ 09:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,95,0.979381443298969,97,1,81947
09:00 ~ 09:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,928,0.9770773638968482,1047,11,81947
09:00 ~ 09:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1013,0.9690623512613041,2101,22,81947
09:00 ~ 09:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9948717948717949,5460,59,81947
09:00 ~ 09:59,0,4,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,7287,0.7001926782273603,18165,201,81947
09:00 ~ 09:59,0,5,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3415,0.7456671442436567,21637,240,81947
09:00 ~ 09:59,0,6,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3052,0.774972734984045,24757,275,81947
09:00 ~ 09:59,0,7,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.6774708096726855,31346,349,81947
09:00 ~ 09:59,0,8,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2810,0.6960775799681574,34545,384,81947
09:00 ~ 09:59,0,9,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4642,0.7304020164472846,39277,437,81947
09:00 ~ 09:59,0,10,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.7551366285143826,43073,479,81947
09:00 ~ 09:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.7632141010364442,44479,494,81947
10:00 ~ 10:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1421,1.0106685633001422,1406,15,88329
10:00 ~ 10:59,0,1,9,서울 양천구 목동_1,8,서울 강서구 등촌동,5290,4372,0.8651433691756273,6696,74,88329
10:00 ~ 10:59,0,2,8,서울 강서구 등촌동,15,Depot_Gimpo_Airport,3199,994,0.6859019706922688,9895,109,88329
10:00 ~ 10:59,0,3,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3689,0.7665739792184985,13666,151,88329
10:00 ~ 10:59,0,4,2,서울 양천구 목동,1,서울 강서구 화곡동,3929,3844,0.8138675760159136,17595,195,88329
10:00 ~ 10:59,0,5,1,서울 강서구 화곡동,7,서울 구로구 구로동,1054,1030,0.8231004343396429,18649,206,88329
10:00 ~ 10:59,0,6,7,서울 구로구 구로동,6,서울 양천구 신정동,950,881,0.828154497678453,19599,216,88329
10:00 ~ 10:59,0,7,6,서울 양천구 신정동,17,Depot_Kintex,97,98,0.8290515840779854,19696,217,88329
11:00 ~ 11:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1421,1.0106685633001422,1406,15,86644
11:00 ~ 11:59,0,1,9,서울 양천구 목동_1,8,서울 강서구 등촌동,5290,4008,0.8107825567502986,6696,74,86644
11:00 ~ 11:59,0,2,8,서울 강서구 등촌동,15,Depot_Gimpo_Airport,3199,994,0.6491157150075796,9895,109,86644
11:00 ~ 11:59,0,3,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,2374,0.6437143275281721,13666,151,86644
11:00 ~ 11:59,0,4,2,서울 양천구 목동,1,서울 강서구 화곡동,3929,3864,0.7195794259732878,17595,195,86644
11:00 ~ 11:59,0,5,1,서울 강서구 화곡동,7,서울 구로구 구로동,1054,1024,0.7338195077484048,18649,206,86644
11:00 ~ 11:59,0,6,7,서울 구로구 구로동,6,서울 양천구 신정동,950,861,0.7421807235063014,19599,216,86644
11:00 ~ 11:59,0,7,6,서울 양천구 신정동,17,Depot_Kintex,97,98,0.7435012185215272,19696,217,86644
12:00 ~ 12:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1421,1.0106685633001422,1406,15,84852
12:00 ~ 12:59,0,1,9,서울 양천구 목동_1,13,인천 계양구 계산동,14267,7339,0.5589229885790851,15673,175,84852
12:00 ~ 12:59,0,2,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3342,0.6321232697832332,19145,214,84852
12:00 ~ 12:59,0,3,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3069,0.6813833370761284,22265,249,84852
12:00 ~ 12:59,0,4,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.5968323282733763,28854,323,84852
12:00 ~ 12:59,0,5,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3103,0.6340748135899916,32053,358,84852
12:00 ~ 12:59,0,6,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4617,0.6780209324452902,36785,411,84852
12:00 ~ 12:59,0,7,2,서울 양천구 목동,1,서울 강서구 화곡동,3929,3844,0.7070049614383259,40714,455,84852
12:00 ~ 12:59,0,8,1,서울 강서구 화곡동,7,서울 구로구 구로동,1054,1036,0.7139676307220839,41768,466,84852
12:00 ~ 12:59,0,9,7,서울 구로구 구로동,6,서울 양천구 신정동,950,933,0.7199307083664965,42718,476,84852
12:00 ~ 12:59,0,10,6,서울 양천구 신정동,17,Depot_Kintex,97,98,0.720588578769123,42815,477,84852
13:00 ~ 13:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1421,1.0106685633001422,1406,15,84604
13:00 ~ 13:59,0,1,9,서울 양천구 목동_1,13,인천 계양구 계산동,14267,7073,0.5419511261404963,15673,175,84604
13:00 ~ 13:59,0,2,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3406,0.6215722120658135,19145,214,84604
13:00 ~ 13:59,0,3,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3052,0.6715472715023579,22265,249,84604
13:00 ~ 13:59,0,4,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.5892423927358426,28854,323,84604
13:00 ~ 13:59,0,5,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3112,0.627523164758369,32053,358,84604
13:00 ~ 13:59,0,6,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4642,0.6729917085768655,36785,411,84604
13:00 ~ 13:59,0,7,2,서울 양천구 목동,1,서울 강서구 화곡동,3929,3833,0.7021908925676671,40714,455,84604
13:00 ~ 13:59,0,8,1,서울 강서구 화곡동,7,서울 구로구 구로동,1054,1036,0.7092750430951925,41768,466,84604
13:00 ~ 13:59,0,9,7,서울 구로구 구로동,6,서울 양천구 신정동,950,881,0.714125193127019,42718,476,84604
13:00 ~ 13:59,0,10,6,서울 양천구 신정동,17,Depot_Kintex,97,98,0.7147962162793413,42815,477,84604
14:00 ~ 14:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1421,1.0106685633001422,1406,15,84913
14:00 ~ 14:59,0,1,9,서울 양천구 목동_1,13,인천 계양구 계산동,14267,7453,0.5661966439099088,15673,175,84913
14:00 ~ 14:59,0,2,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3360,0.639018020370854,19145,214,84913
14:00 ~ 14:59,0,3,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3060,0.6869077026723557,22265,249,84913
14:00 ~ 14:59,0,4,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.6010951687807583,28854,323,84913
14:00 ~ 14:59,0,5,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3103,0.6379122079056563,32053,358,84913
14:00 ~ 14:59,0,6,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4642,0.6820443115400299,36785,411,84913
14:00 ~ 14:59,0,7,2,서울 양천구 목동,1,서울 강서구 화곡동,3929,3864,0.7111313061846048,40714,455,84913
14:00 ~ 14:59,0,8,1,서울 강서구 화곡동,7,서울 구로구 구로동,1054,1024,0.7177025474047117,41768,466,84913
14:00 ~ 14:59,0,9,7,서울 구로구 구로동,6,서울 양천구 신정동,950,838,0.7213586778407228,42718,476,84913
14:00 ~ 14:59,0,10,6,서울 양천구 신정동,17,Depot_Kintex,97,98,0.7220133130912063,42815,477,84913
15:00 ~ 15:59,0,0,17,Depot_Kintex,7,서울 구로구 구로동,1044,1017,0.9741379310344828,1044,11,87560
15:00 ~ 15:59,0,1,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1036,0.9785510009532888,2098,22,87560
15:00 ~ 15:59,0,2,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.998533993036467,5457,59,87560
15:00 ~ 15:59,0,3,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3175,0.5506672626269076,15661,173,87560
15:00 ~ 15:59,0,4,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3103,0.6217921527041358,18860,208,87560
15:00 ~ 15:59,0,5,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4592,0.6917175313665649,23592,261,87560
15:00 ~ 15:59,0,6,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.7359792609902147,27388,303,87560
15:00 ~ 15:59,0,7,9,서울 양천구 목동_1,6,서울 양천구 신정동,1498,1305,0.742989683583743,28886,319,87560
15:00 ~ 15:59,0,8,6,서울 양천구 신정동,17,Depot_Kintex,97,98,0.7438843459959287,28983,320,87560
16:00 ~ 16:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1421,1.0106685633001422,1406,15,89130
16:00 ~ 16:59,0,1,9,서울 양천구 목동_1,15,Depot_Gimpo_Airport,6491,2020,0.435735089274408,7897,88,89130
16:00 ~ 16:59,0,2,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3120,0.5912941600576784,11096,123,89130
16:00 ~ 16:59,0,3,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4654,0.7085544604498357,15828,176,89130
16:00 ~ 16:59,0,4,2,서울 양천구 목동,1,서울 강서구 화곡동,3929,3854,0.7627170116920585,19757,220,89130
16:00 ~ 16:59,0,5,1,서울 강서구 화곡동,7,서울 구로구 구로동,1054,1030,0.7735812791312286,20811,231,89130
16:00 ~ 16:59,0,6,7,서울 구로구 구로동,6,서울 양천구 신정동,950,933,0.7826846192730114,21761,241,89130
16:00 ~ 16:59,0,7,6,서울 양천구 신정동,17,Depot_Kintex,97,98,0.7836947570683502,21858,242,89130
17:00 ~ 17:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,88,0.9072164948453608,97,1,82267
17:00 ~ 17:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,913,0.956064947468959,1047,11,82267
17:00 ~ 17:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1022,0.962874821513565,2101,22,82267
17:00 ~ 17:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9924908424908425,5460,59,82267
17:00 ~ 17:59,0,4,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,7450,0.7084503165428021,18165,201,82267
17:00 ~ 17:59,0,5,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3369,0.7504737255626935,21637,240,82267
17:00 ~ 17:59,0,6,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3052,0.7791735670719393,24757,275,82267
17:00 ~ 17:59,0,7,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.6807886173674472,31346,349,82267
17:00 ~ 17:59,0,8,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3014,0.7049934867564047,34545,384,82267
17:00 ~ 17:59,0,9,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4654,0.7385492782035288,39277,437,82267
17:00 ~ 17:59,0,10,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.7625658765351845,43073,479,82267
17:00 ~ 17:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.7704085073855078,44479,494,82267
18:00 ~ 18:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,89,0.9175257731958762,97,1,82328
18:00 ~ 18:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,928,0.9713467048710601,1047,11,82328
18:00 ~ 18:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1033,0.9757258448357925,2101,22,82328
18:00 ~ 18:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9974358974358974,5460,59,82328
18:00 ~ 18:59,0,4,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,7391,0.7066886870355078,18165,201,82328
18:00 ~ 18:59,0,5,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3397,0.7502888570504229,21637,240,82328
18:00 ~ 18:59,0,6,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3069,0.779698671082926,24757,275,82328
18:00 ~ 18:59,0,7,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.6812033433292924,31346,349,82328
18:00 ~ 18:59,0,8,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3087,0.7074829931972789,34545,384,82328
18:00 ~ 18:59,0,9,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4629,0.7401023499758128,39277,437,82328
18:00 ~ 18:59,0,10,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.7639820769391498,43073,479,82328
18:00 ~ 18:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.7717799410957981,44479,494,82328
19:00 ~ 19:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,89,0.9175257731958762,97,1,82202
19:00 ~ 19:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,931,0.9742120343839542,1047,11,82202
19:00 ~ 19:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1005,0.9638267491670633,2101,22,82202
19:00 ~ 19:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9928571428571429,5460,59,82202
19:00 ~ 19:59,0,4,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,7683,0.7213872832369942,18165,201,82202
19:00 ~ 19:59,0,5,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3415,0.7634607385497065,21637,240,82202
19:00 ~ 19:59,0,6,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3027,0.7895140768267561,24757,275,82202
19:00 ~ 19:59,0,7,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.6889555286160913,31346,349,82202
19:00 ~ 19:59,0,8,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2705,0.7034592560428427,34545,384,82202
19:00 ~ 19:59,0,9,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4642,0.7368943656592917,39277,437,82202
19:00 ~ 19:59,0,10,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.7610568105309591,43073,479,82202
19:00 ~ 19:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.7689471435958543,44479,494,82202
20:00 ~ 20:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,86,0.8865979381443299,97,1,81646
20:00 ~ 20:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,933,0.9732569245463228,1047,11,81646
20:00 ~ 20:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1008,0.9647786768205616,2101,22,81646
20:00 ~ 20:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9932234432234432,5460,59,81646
20:00 ~ 20:59,0,4,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,8315,0.7562895678502615,18165,201,81646
20:00 ~ 20:59,0,5,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3222,0.7838424920275454,21637,240,81646
20:00 ~ 20:59,0,6,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3069,0.8090237104657269,24757,275,81646
20:00 ~ 20:59,0,7,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.7043641931984942,31346,349,81646
20:00 ~ 20:59,0,8,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2631,0.7152988855116514,34545,384,81646
20:00 ~ 20:59,0,9,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,3677,0.7227384983578176,39277,437,81646
20:00 ~ 20:59,0,10,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.7481484920948158,43073,479,81646
20:00 ~ 20:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.7564468625643562,44479,494,81646
21:00 ~ 21:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,86,0.8865979381443299,97,1,83954
