time,vehicle_id,step,from_node,from_name,to_node,to_name,real_distance,cost,efficiency,total_real_distance,objectives
04:00 ~ 04:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.9587628865979382,97,63864
04:00 ~ 04:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.9703915950334289,1047,63864
04:00 ~ 04:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1025,0.97144217039505,2101,63864
04:00 ~ 04:59,0,3,1,서울 강서구 화곡동,2,서울 양천구 목동,3929,3055,0.8451077943615257,6030,63864
04:00 ~ 04:59,0,4,2,서울 양천구 목동,15,Depot_Gimpo_Airport,3771,1131,0.6353433323130293,9801,63864
04:00 ~ 04:59,0,5,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2941,0.7052307692307692,13000,63864
04:00 ~ 04:59,0,6,8,서울 강서구 등촌동,9,서울 양천구 목동_1,5290,5290,0.7904866047020229,18290,63864
04:00 ~ 04:59,0,7,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.8054427294882209,19696,63864
05:00 ~ 05:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.9587628865979382,97,64057
05:00 ~ 05:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,921,0.9684813753581661,1047,64057
05:00 ~ 05:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,997,0.957163255592575,2101,64057
05:00 ~ 05:59,0,3,1,서울 강서구 화곡동,2,서울 양천구 목동,3929,3117,0.8504145936981757,6030,64057
05:00 ~ 05:59,0,4,2,서울 양천구 목동,15,Depot_Gimpo_Airport,3771,1131,0.6386083052749719,9801,64057
05:00 ~ 05:59,0,5,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3102,0.7200769230769231,13000,64057
05:00 ~ 05:59,0,6,8,서울 강서구 등촌동,9,서울 양천구 목동_1,5290,5290,0.8010388190267906,18290,64057
05:00 ~ 05:59,0,7,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.8152416734362307,19696,64057
06:00 ~ 06:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1406,1.0,1406,66681
06:00 ~ 06:59,0,1,9,서울 양천구 목동_1,1,서울 강서구 화곡동,3403,3238,0.9656893325015595,4809,66681
06:00 ~ 06:59,0,2,1,서울 강서구 화곡동,7,서울 구로구 구로동,1054,1019,0.9658877707658196,5863,66681
06:00 ~ 06:59,0,3,7,서울 구로구 구로동,6,서울 양천구 신정동,950,921,0.966387788052253,6813,66681
06:00 ~ 06:59,0,4,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.9668596237337193,6910,66681
07:00 ~ 07:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,94,0.9690721649484536,97,63496
07:00 ~ 07:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,906,0.9551098376313276,1047,63496
07:00 ~ 07:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1011,0.957163255592575,2101,63496
07:00 ~ 07:59,0,3,1,서울 강서구 화곡동,2,서울 양천구 목동,3929,2598,0.7643449419568823,6030,63496
07:00 ~ 07:59,0,4,2,서울 양천구 목동,15,Depot_Gimpo_Airport,3771,1131,0.5856545250484645,9801,63496
07:00 ~ 07:59,0,5,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3060,0.676923076923077,13000,63496
07:00 ~ 07:59,0,6,8,서울 강서구 등촌동,9,서울 양천구 목동_1,5290,5290,0.7703663203936577,18290,63496
07:00 ~ 07:59,0,7,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.7867587327376117,19696,63496
08:00 ~ 08:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1406,1.0,1406,66672
08:00 ~ 08:59,0,1,9,서울 양천구 목동_1,7,서울 구로구 구로동,2349,2265,0.97762982689747,3755,66672
08:00 ~ 08:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1019,0.975254730713246,4809,66672
08:00 ~ 08:59,0,3,1,서울 강서구 화곡동,6,서울 양천구 신정동,1966,1885,0.9704797047970479,6775,66672
08:00 ~ 08:59,0,4,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.9708963911525029,6872,66672
09:00 ~ 09:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1406,1.0,1406,64387
09:00 ~ 09:59,0,1,9,서울 양천구 목동_1,8,서울 강서구 등촌동,5290,4588,0.8951612903225806,6696,64387
09:00 ~ 09:59,0,2,8,서울 강서구 등촌동,15,Depot_Gimpo_Airport,3199,959,0.702678120262759,9895,64387
09:00 ~ 09:59,0,3,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3657,0.7763793355773453,13666,64387
09:00 ~ 09:59,0,4,2,서울 양천구 목동,1,서울 강서구 화곡동,3929,3738,0.8154589371980676,17595,64387
09:00 ~ 09:59,0,5,1,서울 강서구 화곡동,7,서울 구로구 구로동,1054,1019,0.8240120113679018,18649,64387
09:00 ~ 09:59,0,6,7,서울 구로구 구로동,6,서울 양천구 신정동,950,923,0.8311648553497627,19599,64387
09:00 ~ 09:59,0,7,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.8319963444354184,19696,64387
10:00 ~ 10:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1406,1.0,1406,66595
10:00 ~ 10:59,0,1,9,서울 양천구 목동_1,7,서울 구로구 구로동,2349,2271,0.9792276964047936,3755,66595
10:00 ~ 10:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1019,0.976502391349553,4809,66595
10:00 ~ 10:59,0,3,1,서울 강서구 화곡동,6,서울 양천구 신정동,1966,1802,0.9591143911439114,6775,66595
10:00 ~ 10:59,0,4,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.9596915017462165,6872,66595
11:00 ~ 11:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1406,1.0,1406,62427
11:00 ~ 11:59,0,1,9,서울 양천구 목동_1,8,서울 강서구 등촌동,5290,3949,0.7997311827956989,6696,62427
11:00 ~ 11:59,0,2,8,서울 강서구 등촌동,15,Depot_Gimpo_Airport,3199,959,0.638100050530571,9895,62427
11:00 ~ 11:59,0,3,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,2332,0.6326650080491731,13666,62427
11:00 ~ 11:59,0,4,2,서울 양천구 목동,1,서울 강서구 화곡동,3929,3820,0.7084967320261438,17595,62427
11:00 ~ 11:59,0,5,1,서울 강서구 화곡동,7,서울 구로구 구로동,1054,1013,0.7227733390530323,18649,62427
11:00 ~ 11:59,0,6,7,서울 구로구 구로동,6,서울 양천구 신정동,950,851,0.7311597530486249,19599,62427
11:00 ~ 11:59,0,7,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.7324837530463039,19696,62427
12:00 ~ 12:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1406,1.0,1406,66717
12:00 ~ 12:59,0,1,9,서울 양천구 목동_1,7,서울 구로구 구로동,2349,2284,0.9826897470039947,3755,66717
12:00 ~ 12:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1019,0.9792056560615513,4809,66717
12:00 ~ 12:59,0,3,1,서울 강서구 화곡동,6,서울 양천구 신정동,1966,1911,0.9771217712177122,6775,66717
12:00 ~ 12:59,0,4,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.9774447031431898,6872,66717
13:00 ~ 13:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1406,1.0,1406,66605
13:00 ~ 13:59,0,1,9,서울 양천구 목동_1,7,서울 구로구 구로동,2349,2284,0.9826897470039947,3755,66605
13:00 ~ 13:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1016,0.9785818257433978,4809,66605
13:00 ~ 13:59,0,3,1,서울 강서구 화곡동,6,서울 양천구 신정동,1966,1802,0.9605904059040591,6775,66605
13:00 ~ 13:59,0,4,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.9611466821885913,6872,66605
14:00 ~ 14:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1406,1.0,1406,66500
14:00 ~ 14:59,0,1,9,서울 양천구 목동_1,7,서울 구로구 구로동,2349,2259,0.9760319573901465,3755,66500
14:00 ~ 14:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1025,0.975254730713246,4809,66500
14:00 ~ 14:59,0,3,1,서울 강서구 화곡동,6,서울 양천구 신정동,1966,1713,0.9450922509225093,6775,66500
14:00 ~ 14:59,0,4,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.9458672875436555,6872,66500
15:00 ~ 15:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1406,1.0,1406,66486
15:00 ~ 15:59,0,1,9,서울 양천구 목동_1,7,서울 구로구 구로동,2349,2265,0.97762982689747,3755,66486
15:00 ~ 15:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1025,0.976502391349553,4809,66486
15:00 ~ 15:59,0,3,1,서울 강서구 화곡동,6,서울 양천구 신정동,1966,1693,0.9430258302583026,6775,66486
15:00 ~ 15:59,0,4,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.9438300349243306,6872,66486
16:00 ~ 16:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1406,1.0,1406,66707
16:00 ~ 16:59,0,1,9,서울 양천구 목동_1,7,서울 구로구 구로동,2349,2271,0.9792276964047936,3755,66707
16:00 ~ 16:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1022,0.9771262216677064,4809,66707
16:00 ~ 16:59,0,3,1,서울 강서구 화곡동,6,서울 양천구 신정동,1966,1911,0.9756457564575646,6775,66707
16:00 ~ 16:59,0,4,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.9759895227008148,6872,66707
17:00 ~ 17:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1406,1.0,1406,66519
17:00 ~ 17:59,0,1,9,서울 양천구 목동_1,7,서울 구로구 구로동,2349,2235,0.9696404793608522,3755,66519
17:00 ~ 17:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1011,0.9673528800166354,4809,66519
17:00 ~ 17:59,0,3,1,서울 강서구 화곡동,6,서울 양천구 신정동,1966,1770,0.9478966789667896,6775,66519
17:00 ~ 17:59,0,4,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.9486321303841676,6872,66519
18:00 ~ 18:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1406,1.0,1406,66598
18:00 ~ 18:59,0,1,9,서울 양천구 목동_1,7,서울 구로구 구로동,2349,2271,0.9792276964047936,3755,66598
18:00 ~ 18:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1022,0.9771262216677064,4809,66598
18:00 ~ 18:59,0,3,1,서울 강서구 화곡동,6,서울 양천구 신정동,1966,1802,0.9595571955719557,6775,66598
18:00 ~ 18:59,0,4,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.960128055878929,6872,66598
19:00 ~ 19:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1406,1.0,1406,64132
19:00 ~ 19:59,0,1,9,서울 양천구 목동_1,8,서울 강서구 등촌동,5290,4415,0.8693249701314217,6696,64132
19:00 ~ 19:59,0,2,8,서울 강서구 등촌동,15,Depot_Gimpo_Airport,3199,959,0.6851945426983325,9895,64132
19:00 ~ 19:59,0,3,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3657,0.763720181472267,13666,64132
19:00 ~ 19:59,0,4,2,서울 양천구 목동,1,서울 강서구 화곡동,3929,3708,0.803921568627451,17595,64132
19:00 ~ 19:59,0,5,1,서울 강서구 화곡동,7,서울 구로구 구로동,1054,1022,0.8132875757413266,18649,64132
19:00 ~ 19:59,0,6,7,서울 구로구 구로동,6,서울 양천구 신정동,950,868,0.8181539874483392,19599,64132
19:00 ~ 19:59,0,7,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.8190495532087734,19696,64132
20:00 ~ 20:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1406,1.0,1406,63226
20:00 ~ 20:59,0,1,9,서울 양천구 목동_1,8,서울 강서구 등촌동,5290,4293,0.85110513739546,6696,63226
20:00 ~ 20:59,0,2,8,서울 강서구 등촌동,15,Depot_Gimpo_Airport,3199,959,0.6728650833754422,9895,63226
20:00 ~ 20:59,0,3,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,2888,0.6985218791160545,13666,63226
20:00 ~ 20:59,0,4,2,서울 양천구 목동,1,서울 강서구 화곡동,3929,3718,0.7538505257175334,17595,63226
20:00 ~ 20:59,0,5,1,서울 강서구 화곡동,7,서울 구로구 구로동,1054,1025,0.7662073033406617,18649,63226
20:00 ~ 20:59,0,6,7,서울 구로구 구로동,6,서울 양천구 신정동,950,840,0.7719271391397521,19599,63226
20:00 ~ 20:59,0,7,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.7730503655564581,19696,63226
21:00 ~ 21:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1406,1.0,1406,66508
21:00 ~ 21:59,0,1,9,서울 양천구 목동_1,7,서울 구로구 구로동,2349,2253,0.9744340878828229,3755,66508
21:00 ~ 21:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1022,0.9733832397587856,4809,66508
21:00 ~ 21:59,0,3,1,서울 강서구 화곡동,6,서울 양천구 신정동,1966,1730,0.9462730627306273,6775,66508
21:00 ~ 21:59,0,4,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.9470314318975553,6872,66508
22:00 ~ 22:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1406,1.0,1406,66631
22:00 ~ 22:59,0,1,9,서울 양천구 목동_1,7,서울 구로구 구로동,2349,2284,0.9826897470039947,3755,66631
22:00 ~ 22:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1013,0.9779579954252443,4809,66631
22:00 ~ 22:59,0,3,1,서울 강서구 화곡동,6,서울 양천구 신정동,1966,1831,0.9644280442804428,6775,66631
22:00 ~ 22:59,0,4,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.964930151338766,6872,66631
23:00 ~ 23:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,91,0.9381443298969072,97,64257
23:00 ~ 23:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,916,0.9617956064947469,1047,64257
23:00 ~ 23:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1013,0.9614469300333175,2101,64257
23:00 ~ 23:59,0,3,1,서울 강서구 화곡동,2,서울 양천구 목동,3929,3375,0.8946932006633499,6030,64257
23:00 ~ 23:59,0,4,2,서울 양천구 목동,15,Depot_Gimpo_Airport,3771,1131,0.665850423426181,9801,64257
23:00 ~ 23:59,0,5,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3035,0.7354615384615385,13000,64257
23:00 ~ 23:59,0,6,8,서울 강서구 등촌동,9,서울 양천구 목동_1,5290,5290,0.8119737561509022,18290,64257
23:00 ~ 23:59,0,7,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.8253960194963444,19696,64257
