time,vehicle_id,step,from_node,from_name,to_node,to_name,real_distance,cost,efficiency,total_real_distance,total_spent_time,objectives
02:00 ~ 02:59,0,7,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.8304893433370958,30122,335,101726
02:00 ~ 02:59,0,8,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3137,0.8449026139671678,33321,370,101726
02:00 ~ 02:59,0,9,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4314,0.8532047407563136,38053,423,101726
02:00 ~ 02:59,0,10,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.8675237162178308,41849,465,101726
02:00 ~ 02:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.8721766269795399,43255,480,101726
03:00 ~ 03:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,91,0.9381443298969072,97,1,101482
03:00 ~ 03:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,960,1.0038204393505252,1047,11,101482
03:00 ~ 03:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1022,0.9866730128510233,2101,22,101482
03:00 ~ 03:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,1.0016483516483516,5460,59,101482
03:00 ~ 03:59,0,4,18,Depot_Gwang_Myeong,12,경기 부천시 중동,10190,9836,0.9779552715654952,15650,173,101482
03:00 ~ 03:59,0,5,12,경기 부천시 중동,13,인천 계양구 계산동,3472,3214,0.9684656416692815,19122,212,101482
03:00 ~ 03:59,0,6,13,인천 계양구 계산동,3,경기 부천시 오정동,4411,4338,0.9712743806569498,23533,261,101482
03:00 ~ 03:59,0,7,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.826870725715424,30122,335,101482
03:00 ~ 03:59,0,8,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3128,0.8413613036823625,33321,370,101482
03:00 ~ 03:59,0,9,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4188,0.8467926313299872,38053,423,101482
03:00 ~ 03:59,0,10,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.8616932304236661,41849,465,101482
03:00 ~ 03:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.8665356606172697,43255,480,101482
04:00 ~ 04:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1421,1.0106685633001422,1406,15,103285
04:00 ~ 04:59,0,1,9,서울 양천구 목동_1,8,서울 강서구 등촌동,5290,4922,0.9472819593787336,6696,74,103285
04:00 ~ 04:59,0,2,8,서울 강서구 등촌동,3,경기 부천시 오정동,9736,8899,0.9275803310613437,16432,183,103285
04:00 ~ 04:59,0,3,3,경기 부천시 오정동,12,경기 부천시 중동,3120,3052,0.9356587561374795,19552,218,103285
04:00 ~ 04:59,0,4,12,경기 부천시 중동,13,인천 계양구 계산동,3472,2964,0.9232974287699791,23024,257,103285
04:00 ~ 04:59,0,5,13,인천 계양구 계산동,15,Depot_Gimpo_Airport,9980,3106,0.7382135498727427,33004,369,103285
04:00 ~ 04:59,0,6,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,2975,0.7434126444595514,36775,411,103285
04:00 ~ 04:59,0,7,2,서울 양천구 목동,18,Depot_Gwang_Myeong,6513,6586,0.7837044908519682,43288,484,103285
04:00 ~ 04:59,0,8,18,Depot_Gwang_Myeong,1,서울 강서구 화곡동,3359,3303,0.7980791905160032,46647,521,103285
04:00 ~ 04:59,0,9,1,서울 강서구 화곡동,7,서울 구로구 구로동,1054,1036,0.8021634766566739,47701,532,103285
04:00 ~ 04:59,0,10,7,서울 구로구 구로동,6,서울 양천구 신정동,950,923,0.8054716244270416,48651,542,103285
04:00 ~ 04:59,0,11,6,서울 양천구 신정동,17,Depot_Kintex,97,98,0.8058792155575614,48748,543,103285
05:00 ~ 05:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,94,0.9690721649484536,97,1,100848
05:00 ~ 05:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,931,0.9789875835721108,1047,11,100848
05:00 ~ 05:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1008,0.9676344597810567,2101,22,100848
05:00 ~ 05:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9943223443223443,5460,59,100848
05:00 ~ 05:59,0,4,18,Depot_Gwang_Myeong,2,서울 양천구 목동,6513,5241,0.8911718032239205,11973,132,100848
05:00 ~ 05:59,0,5,2,서울 양천구 목동,12,경기 부천시 중동,7076,6904,0.9225681138117486,19049,211,100848
05:00 ~ 05:59,0,6,12,경기 부천시 중동,13,인천 계양구 계산동,3472,3014,0.9141689978242529,22521,250,100848
05:00 ~ 05:59,0,7,13,인천 계양구 계산동,3,경기 부천시 오정동,4411,4303,0.9242165453735334,26932,299,100848
05:00 ~ 05:59,0,8,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.803705140061454,33521,373,100848
05:00 ~ 05:59,0,9,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3137,0.8191176470588235,36720,408,100848
05:00 ~ 05:59,0,10,8,서울 강서구 등촌동,9,서울 양천구 목동_1,5290,5349,0.8432992144727446,42010,467,100848
05:00 ~ 05:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.8487193661323015,43416,482,100848
06:00 ~ 06:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,95,0.979381443298969,97,1,102363
06:00 ~ 06:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,928,0.9770773638968482,1047,11,102363
06:00 ~ 06:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1013,0.9690623512613041,2101,22,102363
06:00 ~ 06:59,0,3,1,서울 강서구 화곡동,2,서울 양천구 목동,3929,3833,0.9733001658374792,6030,66,102363
06:00 ~ 06:59,0,4,2,서울 양천구 목동,3,경기 부천시 오정동,8518,8333,0.9762166620841353,14548,161,102363
06:00 ~ 06:59,0,5,3,경기 부천시 오정동,13,인천 계양구 계산동,4411,3588,0.9383406297800517,18959,210,102363
06:00 ~ 06:59,0,6,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3415,0.9453434978378138,22431,249,102363
06:00 ~ 06:59,0,7,12,경기 부천시 중동,18,Depot_Gwang_Myeong,10190,10304,0.9659115293829128,32621,363,102363
06:00 ~ 06:59,0,8,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13434,0.9703767677858145,46315,517,102363
06:00 ~ 06:59,0,9,11,경기 안양시 만안구 안양동,16,Depot_Beom_Gye,5143,5200,0.97444517859225,51458,574,102363
06:00 ~ 06:59,0,10,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1274,0.9698027085140896,53018,591,102363
06:00 ~ 06:59,0,11,5,경기 안양시 동안구 평촌동,0,경기 성남시 분당구 서현동,12912,12667,0.9720006067040801,65930,736,102363
06:00 ~ 06:59,0,12,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1218,0.9721899657585231,67170,749,102363
06:00 ~ 06:59,0,13,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.9731311634932392,68853,767,102363
06:00 ~ 06:59,0,14,14,Depot_Bundang_Townhall,19,Depot_Incheon_Airport,60723,6755,0.5692257825523245,129576,1450,102363
06:00 ~ 06:59,0,15,19,Depot_Incheon_Airport,15,Depot_Gimpo_Airport,34348,10690,0.5151655645299041,163924,1836,102363
06:00 ~ 06:59,0,16,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3145,0.5241229513591785,167123,1871,102363
06:00 ~ 06:59,0,17,8,서울 강서구 등촌동,9,서울 양천구 목동_1,5290,5349,0.5390660797039666,172413,1930,102363
06:00 ~ 06:59,0,18,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.5428808127995214,173819,1945,102363
07:00 ~ 07:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,95,0.979381443298969,97,1,96604
07:00 ~ 07:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,916,0.9656160458452722,1047,11,96604
07:00 ~ 07:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1022,0.9676344597810567,2101,22,96604
07:00 ~ 07:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9943223443223443,5460,59,96604
07:00 ~ 07:59,0,4,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13219,0.9735825415056907,19154,213,96604
07:00 ~ 07:59,0,5,11,경기 안양시 만안구 안양동,16,Depot_Beom_Gye,5143,5200,0.9815203523068692,24297,270,96604
07:00 ~ 07:59,0,6,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1509,0.9806628765904783,25857,287,96604
07:00 ~ 07:59,0,7,5,경기 안양시 동안구 평촌동,0,경기 성남시 분당구 서현동,12912,12701,0.9816606051226495,38769,432,96604
07:00 ~ 07:59,0,8,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1218,0.9816791221975055,40009,445,96604
07:00 ~ 07:59,0,9,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.9828504269404202,41692,463,96604
07:00 ~ 07:59,0,10,14,Depot_Bundang_Townhall,19,Depot_Incheon_Airport,60723,6755,0.4660645413269541,102415,1146,96604
07:00 ~ 07:59,0,11,19,Depot_Incheon_Airport,15,Depot_Gimpo_Airport,34348,10690,0.4271769411317389,136763,1532,96604
07:00 ~ 07:59,0,12,15,Depot_Gimpo_Airport,3,경기 부천시 오정동,6589,6446,0.45250851051956026,143352,1606,96604
07:00 ~ 07:59,0,13,3,경기 부천시 오정동,13,인천 계양구 계산동,4411,4268,0.46788438242320474,147763,1655,96604
07:00 ~ 07:59,0,14,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3360,0.47935993652263037,151235,1694,96604
07:00 ~ 07:59,0,15,12,경기 부천시 중동,2,서울 양천구 목동,7076,4758,0.4879888321089501,158311,1773,96604
07:00 ~ 07:59,0,16,2,서울 양천구 목동,8,서울 강서구 등촌동,4732,4580,0.5019166722889054,163043,1826,96604
07:00 ~ 07:59,0,17,8,서울 강서구 등촌동,9,서울 양천구 목동_1,5290,5349,0.5179198374650247,168333,1885,96604
07:00 ~ 07:59,0,18,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.5220014257183087,169739,1900,96604
08:00 ~ 08:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,94,0.9690721649484536,97,1,94232
08:00 ~ 08:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,926,0.9742120343839542,1047,11,94232
08:00 ~ 08:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1030,0.9757258448357925,2101,22,94232
08:00 ~ 08:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9974358974358974,5460,59,94232
08:00 ~ 08:59,0,4,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13290,0.9781768821133967,19154,213,94232
08:00 ~ 08:59,0,5,11,경기 안양시 만안구 안양동,16,Depot_Beom_Gye,5143,5200,0.9851421986253447,24297,270,94232
08:00 ~ 08:59,0,6,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1525,0.9846849982596589,25857,287,94232
08:00 ~ 08:59,0,7,5,경기 안양시 동안구 평촌동,0,경기 성남시 분당구 서현동,12912,12667,0.9834661714256235,38769,432,94232
08:00 ~ 08:59,0,8,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1215,0.9833537454072834,40009,445,94232
08:00 ~ 08:59,0,9,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.9844574498704788,41692,463,94232
08:00 ~ 08:59,0,10,14,Depot_Bundang_Townhall,19,Depot_Incheon_Airport,60723,6755,0.4667187423717229,102415,1146,94232
08:00 ~ 08:59,0,11,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,16868,0.5059303071554867,127818,1431,94232
08:00 ~ 08:59,0,12,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3397,0.5184248609947445,131290,1470,94232
08:00 ~ 08:59,0,13,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3060,0.5291570567666096,134410,1505,94232
08:00 ~ 08:59,0,14,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.5189682196327634,140999,1579,94232
08:00 ~ 08:59,0,15,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3145,0.5292653157464042,144198,1614,94232
08:00 ~ 08:59,0,16,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4654,0.5436983817901028,148930,1667,94232
08:00 ~ 08:59,0,17,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.555314746670508,152726,1709,94232
08:00 ~ 08:59,0,18,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.5594685075130408,154132,1724,94232
09:00 ~ 09:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,95,0.979381443298969,97,1,90854
09:00 ~ 09:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,928,0.9770773638968482,1047,11,90854
09:00 ~ 09:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1013,0.9690623512613041,2101,22,90854
09:00 ~ 09:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9948717948717949,5460,59,90854
09:00 ~ 09:59,0,4,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13434,0.9849639761929623,19154,213,90854
09:00 ~ 09:59,0,5,11,경기 안양시 만안구 안양동,16,Depot_Beom_Gye,5143,5200,0.9904926534140017,24297,270,90854
09:00 ~ 09:59,0,6,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1509,0.9890938623970298,25857,287,90854
09:00 ~ 09:59,0,7,5,경기 안양시 동안구 평촌동,0,경기 성남시 분당구 서현동,12912,11924,0.9672418685031855,38769,432,90854
09:00 ~ 09:59,0,8,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1099,0.9647329350896049,40009,445,90854
09:00 ~ 09:59,0,9,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.9665883143049027,41692,463,90854
09:00 ~ 09:59,0,10,14,Depot_Bundang_Townhall,19,Depot_Incheon_Airport,60723,6755,0.4594444173216814,102415,1146,90854
09:00 ~ 09:59,0,11,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,14572,0.48213866591559873,127818,1431,90854
09:00 ~ 09:59,0,12,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3415,0.49539949729606214,131290,1470,90854
09:00 ~ 09:59,0,13,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3052,0.5066066512908266,134410,1505,90854
09:00 ~ 09:59,0,14,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.49747161327385303,140999,1579,90854
09:00 ~ 09:59,0,15,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2810,0.5059224122387274,144198,1614,90854
09:00 ~ 09:59,0,16,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4642,0.521016584972806,148930,1667,90854
09:00 ~ 09:59,0,17,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.5331967052106387,152726,1709,90854
09:00 ~ 09:59,0,18,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.5375522279604494,154132,1724,90854
10:00 ~ 10:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1421,1.0106685633001422,1406,15,104483
10:00 ~ 10:59,0,1,9,서울 양천구 목동_1,8,서울 강서구 등촌동,5290,4372,0.8651433691756273,6696,74,104483
10:00 ~ 10:59,0,2,8,서울 강서구 등촌동,3,경기 부천시 오정동,9736,9577,0.9353700097370984,16432,183,104483
10:00 ~ 10:59,0,3,3,경기 부천시 오정동,12,경기 부천시 중동,3120,3060,0.942614566284779,19552,218,104483
10:00 ~ 10:59,0,4,12,경기 부천시 중동,13,인천 계양구 계산동,3472,3378,0.9471855455177206,23024,257,104483
10:00 ~ 10:59,0,5,13,인천 계양구 계산동,15,Depot_Gimpo_Airport,9980,3106,0.7548781965822324,33004,369,104483
10:00 ~ 10:59,0,6,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3689,0.7777838205302515,36775,411,104483
10:00 ~ 10:59,0,7,2,서울 양천구 목동,18,Depot_Gwang_Myeong,6513,6586,0.8129042690815006,43288,484,104483
10:00 ~ 10:59,0,8,18,Depot_Gwang_Myeong,1,서울 강서구 화곡동,3359,3285,0.824790447402834,46647,521,104483
10:00 ~ 10:59,0,9,1,서울 강서구 화곡동,7,서울 구로구 구로동,1054,1030,0.8281587388105072,47701,532,104483
10:00 ~ 10:59,0,10,7,서울 구로구 구로동,6,서울 양천구 신정동,950,881,0.8300959898049372,48651,542,104483
10:00 ~ 10:59,0,11,6,서울 양천구 신정동,17,Depot_Kintex,97,98,0.8304545827521129,48748,543,104483
11:00 ~ 11:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,87,0.8969072164948454,97,1,95227
11:00 ~ 11:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.9646609360076409,1047,11,95227
11:00 ~ 11:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1036,0.9738219895287958,2101,22,95227
11:00 ~ 11:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9967032967032967,5460,59,95227
11:00 ~ 11:59,0,4,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,6618,0.6639141205615194,18165,201,95227
11:00 ~ 11:59,0,5,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3387,0.713915977261173,21637,240,95227
11:00 ~ 11:59,0,6,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3069,0.7479096821101102,24757,275,95227
11:00 ~ 11:59,0,7,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.6560964716391247,31346,349,95227
11:00 ~ 11:59,0,8,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2423,0.6654798089448546,34545,384,95227
11:00 ~ 11:59,0,9,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,2979,0.6611502915192097,39277,437,95227
11:00 ~ 11:59,0,10,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.6919880203375665,43073,479,95227
11:00 ~ 11:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.7020616470694035,44479,494,95227
12:00 ~ 12:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,95,0.979381443298969,97,1,89819
12:00 ~ 12:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,933,0.9818529130850048,1047,11,89819
12:00 ~ 12:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1030,0.9795335554497858,2101,22,89819
12:00 ~ 12:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9989010989010989,5460,59,89819
12:00 ~ 12:59,0,4,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13326,0.9804740524172496,19154,213,89819
12:00 ~ 12:59,0,5,11,경기 안양시 만안구 안양동,16,Depot_Beom_Gye,5143,5200,0.9869531217845825,24297,270,89819
12:00 ~ 12:59,0,6,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1440,0.9830993541400781,25857,287,89819
12:00 ~ 12:59,0,7,5,경기 안양시 동안구 평촌동,10,경기 성남시 분당구 야탑동,12519,11217,0.9546852199291224,38376,427,89819
12:00 ~ 12:59,0,8,10,경기 성남시 분당구 야탑동,0,경기 성남시 분당구 서현동,1240,1218,0.9555482633279483,39616,440,89819
12:00 ~ 12:59,0,9,0,경기 성남시 분당구 서현동,14,Depot_Bundang_Townhall,2672,2702,0.959066401816118,42288,470,89819
12:00 ~ 12:59,0,10,14,Depot_Bundang_Townhall,19,Depot_Incheon_Airport,60723,6755,0.4592907553562241,103011,1153,89819
12:00 ~ 12:59,0,11,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,13067,0.4701901661812575,128414,1438,89819
12:00 ~ 12:59,0,12,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3342,0.4831521162215853,131886,1477,89819
12:00 ~ 12:59,0,13,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3069,0.4947187532405967,135006,1512,89819
12:00 ~ 12:59,0,14,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.4861753592994103,141595,1586,89819
12:00 ~ 12:59,0,15,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3103,0.4968645109603989,144794,1621,89819
12:00 ~ 12:59,0,16,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4617,0.5120179768067092,149526,1674,89819
12:00 ~ 12:59,0,17,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.5243735406530048,153322,1716,89819
12:00 ~ 12:59,0,18,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.5287924616100512,154728,1731,89819
13:00 ~ 13:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,89,0.9175257731958762,97,1,89083
