time,vehicle_id,step,from_node,from_name,to_node,to_name,real_distance,cost,efficiency,total_real_distance,total_spent_time,objectives
10:00 ~ 10:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9968864468864469,5460,59,101415
10:00 ~ 10:59,0,4,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13398,0.9836587657930458,19154,213,101415
10:00 ~ 10:59,0,5,11,경기 안양시 만안구 안양동,16,Depot_Beom_Gye,5143,5200,0.9894637198007985,24297,270,101415
10:00 ~ 10:59,0,6,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1505,0.9879723092392776,25857,287,101415
10:00 ~ 10:59,0,7,5,경기 안양시 동안구 평촌동,10,경기 성남시 분당구 야탑동,12519,11501,0.965368980612883,38376,427,101415
10:00 ~ 10:59,0,8,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.9672732719239122,40059,445,101415
10:00 ~ 10:59,0,9,14,Depot_Bundang_Townhall,0,경기 성남시 분당구 서현동,2672,2473,0.9646626570873604,42731,475,101415
10:00 ~ 10:59,0,10,0,경기 성남시 분당구 서현동,4,경기 수원시 영통구 원천동,11616,10978,0.9604761992382285,54347,605,101415
10:00 ~ 10:59,0,11,4,경기 수원시 영통구 원천동,19,Depot_Incheon_Airport,60638,6745,0.512623385658999,114985,1287,101415
10:00 ~ 10:59,0,12,19,Depot_Incheon_Airport,15,Depot_Gimpo_Airport,34348,10690,0.4663001479914018,149333,1673,101415
10:00 ~ 10:59,0,13,15,Depot_Gimpo_Airport,3,경기 부천시 오정동,6589,6481,0.48816074704018675,155922,1747,101415
10:00 ~ 10:59,0,14,3,경기 부천시 오정동,13,인천 계양구 계산동,4411,4291,0.5014937660993058,160333,1796,101415
10:00 ~ 10:59,0,15,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3406,0.5116571533225481,163805,1835,101415
10:00 ~ 10:59,0,16,12,경기 부천시 중동,2,서울 양천구 목동,7076,6922,0.5309776979301385,170881,1914,101415
10:00 ~ 10:59,0,17,2,서울 양천구 목동,8,서울 강서구 등촌동,4732,3911,0.5389407390113489,175613,1967,101415
10:00 ~ 10:59,0,18,8,서울 강서구 등촌동,9,서울 양천구 목동_1,5290,5349,0.5527492634174116,180903,2026,101415
10:00 ~ 10:59,0,19,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.5562808199266082,182309,2041,101415
11:00 ~ 11:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1421,1.0106685633001422,1406,15,115778
11:00 ~ 11:59,0,1,9,서울 양천구 목동_1,2,서울 양천구 목동,3796,2390,0.7326028450595925,5202,57,115778
11:00 ~ 11:59,0,2,2,서울 양천구 목동,15,Depot_Gimpo_Airport,3771,1173,0.5554441101081021,8973,99,115778
11:00 ~ 11:59,0,3,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2423,0.6085277686493592,12172,134,115778
11:00 ~ 11:59,0,4,8,서울 강서구 등촌동,19,Depot_Incheon_Airport,37449,4165,0.233207714475726,49621,555,115778
11:00 ~ 11:59,0,5,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,13233,0.330627532522926,75024,840,115778
11:00 ~ 11:59,0,6,13,인천 계양구 계산동,3,경기 부천시 오정동,4411,4338,0.3668785799710455,79435,889,115778
11:00 ~ 11:59,0,7,3,경기 부천시 오정동,12,경기 부천시 중동,3120,3044,0.38988553085821576,82555,924,115778
11:00 ~ 11:59,0,8,12,경기 부천시 중동,11,경기 안양시 만안구 안양동,22304,21821,0.5150535480979219,104859,1174,115778
11:00 ~ 11:59,0,9,11,경기 안양시 만안구 안양동,4,경기 수원시 영통구 원천동,17188,16908,0.5810548395290339,122047,1367,115778
11:00 ~ 11:59,0,10,4,경기 수원시 영통구 원천동,0,경기 성남시 분당구 서현동,11616,10565,0.60960026334887,133663,1497,115778
11:00 ~ 11:59,0,11,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1126,0.6123436839803414,134903,1510,115778
11:00 ~ 11:59,0,12,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.6172521341865198,136586,1528,115778
11:00 ~ 11:59,0,13,14,Depot_Bundang_Townhall,5,경기 안양시 동안구 평촌동,13500,12996,0.6483216289327453,150086,1679,115778
11:00 ~ 11:59,0,14,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1577,0.6520514883346742,151646,1696,115778
11:00 ~ 11:59,0,15,16,Depot_Beom_Gye,18,Depot_Gwang_Myeong,11482,11611,0.6773331371683586,163128,1825,115778
11:00 ~ 11:59,0,16,18,Depot_Gwang_Myeong,1,서울 강서구 화곡동,3359,3303,0.6835068203523398,166487,1862,115778
11:00 ~ 11:59,0,17,1,서울 강서구 화곡동,7,서울 구로구 구로동,1054,1024,0.6853188174834817,167541,1873,115778
11:00 ~ 11:59,0,18,7,서울 구로구 구로동,6,서울 양천구 신정동,950,861,0.686564861031153,168491,1883,115778
11:00 ~ 11:59,0,19,6,서울 양천구 신정동,17,Depot_Kintex,97,98,0.6867511329394738,168588,1884,115778
12:00 ~ 12:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,95,0.979381443298969,97,1,93613
12:00 ~ 12:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,933,0.9818529130850048,1047,11,93613
12:00 ~ 12:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1030,0.9795335554497858,2101,22,93613
12:00 ~ 12:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9989010989010989,5460,59,93613
12:00 ~ 12:59,0,4,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13326,0.9804740524172496,19154,213,93613
12:00 ~ 12:59,0,5,11,경기 안양시 만안구 안양동,16,Depot_Beom_Gye,5143,5200,0.9869531217845825,24297,270,93613
12:00 ~ 12:59,0,6,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1440,0.9830993541400781,25857,287,93613
12:00 ~ 12:59,0,7,5,경기 안양시 동안구 평촌동,10,경기 성남시 분당구 야탑동,12519,11217,0.9546852199291224,38376,427,93613
12:00 ~ 12:59,0,8,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.9570383684066003,40059,445,93613
12:00 ~ 12:59,0,9,14,Depot_Bundang_Townhall,0,경기 성남시 분당구 서현동,2672,2628,0.9586950925557558,42731,475,93613
12:00 ~ 12:59,0,10,0,경기 성남시 분당구 서현동,4,경기 수원시 영통구 원천동,11616,11395,0.9634570445470771,54347,605,93613
12:00 ~ 12:59,0,11,4,경기 수원시 영통구 원천동,19,Depot_Incheon_Airport,60638,6745,0.5140322650780537,114985,1287,93613
12:00 ~ 12:59,0,12,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,13067,0.5140966464370174,140388,1572,93613
12:00 ~ 12:59,0,13,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3342,0.5249200611705825,143860,1611,93613
12:00 ~ 12:59,0,14,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3069,0.5346577765682405,146980,1646,93613
12:00 ~ 12:59,0,15,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.5250669080348247,153569,1720,93613
12:00 ~ 12:59,0,16,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3103,0.5341459991835068,156768,1755,93613
12:00 ~ 12:59,0,17,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4617,0.5470835913312694,161500,1808,93613
12:00 ~ 12:59,0,18,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.5577388442551544,165296,1850,93613
12:00 ~ 12:59,0,19,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.5615589495027055,166702,1865,93613
13:00 ~ 13:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,89,0.9175257731958762,97,1,92893
13:00 ~ 13:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,933,0.9761222540592168,1047,11,92893
13:00 ~ 13:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1027,0.9752498810090433,2101,22,92893
13:00 ~ 13:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9972527472527473,5460,59,92893
13:00 ~ 13:59,0,4,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13398,0.9837631826250391,19154,213,92893
13:00 ~ 13:59,0,5,11,경기 안양시 만안구 안양동,16,Depot_Beom_Gye,5143,5200,0.9895460344898547,24297,270,92893
13:00 ~ 13:59,0,6,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1473,0.9868120818347063,25857,287,92893
13:00 ~ 13:59,0,7,5,경기 안양시 동안구 평촌동,10,경기 성남시 분당구 야탑동,12519,10790,0.9460600375234521,38376,427,92893
13:00 ~ 13:59,0,8,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.9487755560548191,40059,445,92893
13:00 ~ 13:59,0,9,14,Depot_Bundang_Townhall,0,경기 성남시 분당구 서현동,2672,2600,0.9502936977838103,42731,475,92893
13:00 ~ 13:59,0,10,0,경기 성남시 분당구 서현동,4,경기 수원시 영통구 원천동,11616,11426,0.9574217528106427,54347,605,92893
13:00 ~ 13:59,0,11,4,경기 수원시 영통구 원천동,19,Depot_Incheon_Airport,60638,6745,0.5111797190937949,114985,1287,92893
13:00 ~ 13:59,0,12,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,12594,0.5083910305724136,140388,1572,92893
13:00 ~ 13:59,0,13,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3406,0.5197970248853051,143860,1611,92893
13:00 ~ 13:59,0,14,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3052,0.5295278269152266,146980,1646,92893
13:00 ~ 13:59,0,15,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.5201570629489024,153569,1720,92893
13:00 ~ 13:59,0,16,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3112,0.5293937538273117,156768,1755,92893
13:00 ~ 13:59,0,17,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4642,0.542625386996904,161500,1808,92893
13:00 ~ 13:59,0,18,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.5533830219727035,165296,1850,92893
13:00 ~ 13:59,0,19,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.5572398651485885,166702,1865,92893
14:00 ~ 14:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,85,0.8762886597938144,97,1,93417
14:00 ~ 14:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.9627507163323782,1047,11,93417
14:00 ~ 14:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1036,0.9728700618752975,2101,22,93417
14:00 ~ 14:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9963369963369964,5460,59,93417
14:00 ~ 14:59,0,4,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13219,0.974156834081654,19154,213,93417
14:00 ~ 14:59,0,5,11,경기 안양시 만안구 안양동,16,Depot_Beom_Gye,5143,5200,0.9819730830966786,24297,270,93417
14:00 ~ 14:59,0,6,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1397,0.9767567776617551,25857,287,93417
14:00 ~ 14:59,0,7,5,경기 안양시 동안구 평촌동,10,경기 성남시 분당구 야탑동,12519,11217,0.9504117156556181,38376,427,93417
14:00 ~ 14:59,0,8,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.9529444069996755,40059,445,93417
14:00 ~ 14:59,0,9,14,Depot_Bundang_Townhall,0,경기 성남시 분당구 서현동,2672,2480,0.9513936018347335,42731,475,93417
14:00 ~ 14:59,0,10,0,경기 성남시 분당구 서현동,4,경기 수원시 영통구 원천동,11616,11273,0.9554713231641121,54347,605,93417
14:00 ~ 14:59,0,11,4,경기 수원시 영통구 원천동,19,Depot_Incheon_Airport,60638,6745,0.5102578597208332,114985,1287,93417
14:00 ~ 14:59,0,12,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,13271,0.5124583297717754,140388,1572,93417
14:00 ~ 14:59,0,13,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3360,0.5234464062282775,143860,1611,93417
14:00 ~ 14:59,0,14,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3060,0.5331541706354606,146980,1646,93417
14:00 ~ 14:59,0,15,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.5236278155096407,153569,1720,93417
14:00 ~ 14:59,0,16,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3103,0.532736272708716,156768,1755,93417
14:00 ~ 14:59,0,17,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4642,0.5458699690402476,161500,1808,93417
14:00 ~ 14:59,0,18,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.5565530926338206,165296,1850,93417
14:00 ~ 14:59,0,19,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.5603831987618625,166702,1865,93417
15:00 ~ 15:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1421,1.0106685633001422,1406,15,115282
15:00 ~ 15:59,0,1,9,서울 양천구 목동_1,19,Depot_Incheon_Airport,39594,4404,0.1420731707317073,41000,460,115282
15:00 ~ 15:59,0,2,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,13271,0.2875773684923874,66403,745,115282
15:00 ~ 15:59,0,3,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3406,0.32203220035778174,69875,784,115282
15:00 ~ 15:59,0,4,12,경기 부천시 중동,3,경기 부천시 오정동,3120,2956,0.3487636139461607,72995,819,115282
15:00 ~ 15:59,0,5,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.3456473663047849,79584,893,115282
15:00 ~ 15:59,0,6,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3103,0.36977398741287465,82783,928,115282
15:00 ~ 15:59,0,7,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4592,0.402251042678398,87515,981,115282
15:00 ~ 15:59,0,8,2,서울 양천구 목동,7,서울 구로구 구로동,3531,3444,0.4244777365287876,91046,1020,115282
15:00 ~ 15:59,0,9,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1036,0.4308686210640608,92100,1031,115282
15:00 ~ 15:59,0,10,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.45128274966215864,95459,1068,115282
15:00 ~ 15:59,0,11,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13326,0.5167517154819382,109153,1222,115282
15:00 ~ 15:59,0,12,11,경기 안양시 만안구 안양동,4,경기 수원시 영통구 원천동,17188,16816,0.5795505813631363,126341,1415,115282
15:00 ~ 15:59,0,13,4,경기 수원시 영통구 원천동,0,경기 성남시 분당구 서현동,11616,11273,0.6124662032372405,137957,1545,115282
15:00 ~ 15:59,0,14,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1126,0.6150994633505033,139197,1558,115282
15:00 ~ 15:59,0,15,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.6198253833049404,140880,1576,115282
15:00 ~ 15:59,0,16,14,Depot_Bundang_Townhall,5,경기 안양시 동안구 평촌동,13500,13243,0.6514056224899598,154380,1727,115282
15:00 ~ 15:59,0,17,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1577,0.6550019238168526,155940,1744,115282
15:00 ~ 15:59,0,18,16,Depot_Beom_Gye,6,서울 양천구 신정동,14952,13043,0.6740163378039932,170892,1912,115282
15:00 ~ 15:59,0,19,6,서울 양천구 신정동,17,Depot_Kintex,97,98,0.6742071127382463,170989,1913,115282
16:00 ~ 16:59,0,0,17,Depot_Kintex,9,서울 양천구 목동_1,1406,1421,1.0106685633001422,1406,15,123074
16:00 ~ 16:59,0,1,9,서울 양천구 목동_1,2,서울 양천구 목동,3796,3733,0.9907727797001153,5202,57,123074
16:00 ~ 16:59,0,2,2,서울 양천구 목동,8,서울 강서구 등촌동,4732,4617,0.9835917052546809,9934,110,123074
16:00 ~ 16:59,0,3,8,서울 강서구 등촌동,19,Depot_Incheon_Airport,37449,4165,0.2941139227148977,47383,531,123074
16:00 ~ 16:59,0,4,19,Depot_Incheon_Airport,15,Depot_Gimpo_Airport,34348,10690,0.3013055021962291,81731,917,123074
16:00 ~ 16:59,0,5,15,Depot_Gimpo_Airport,3,경기 부천시 오정동,6589,6464,0.3520153985507246,88320,991,123074
16:00 ~ 16:59,0,6,3,경기 부천시 오정동,12,경기 부천시 중동,3120,3036,0.37320647419072617,91440,1026,123074
16:00 ~ 16:59,0,7,12,경기 부천시 중동,13,인천 계양구 계산동,3472,3406,0.39543998651382334,94912,1065,123074
16:00 ~ 16:59,0,8,13,인천 계양구 계산동,11,경기 안양시 만안구 안양동,23476,22845,0.5099925668142041,118388,1329,123074
16:00 ~ 16:59,0,9,11,경기 안양시 만안구 안양동,4,경기 수원시 영통구 원천동,17188,16726,0.5687068507700478,135576,1522,123074
16:00 ~ 16:59,0,10,4,경기 수원시 영통구 원천동,0,경기 성남시 분당구 서현동,11616,11333,0.6008206967769988,147192,1652,123074
16:00 ~ 16:59,0,11,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1115,0.6033133017139162,148432,1665,123074
16:00 ~ 16:59,0,12,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.6078806248542784,150115,1683,123074
16:00 ~ 16:59,0,13,14,Depot_Bundang_Townhall,5,경기 안양시 동안구 평촌동,13500,13279,0.6388839654065948,163615,1834,123074
16:00 ~ 16:59,0,14,5,경기 안양시 동안구 평촌동,16,Depot_Beom_Gye,1560,1577,0.6423974572423188,165175,1851,123074
16:00 ~ 16:59,0,15,16,Depot_Beom_Gye,18,Depot_Gwang_Myeong,11482,11611,0.6663704240420703,176657,1980,123074
16:00 ~ 16:59,0,16,18,Depot_Gwang_Myeong,1,서울 강서구 화곡동,3359,3294,0.6722346902497556,180016,2017,123074
16:00 ~ 16:59,0,17,1,서울 강서구 화곡동,7,서울 구로구 구로동,1054,1030,0.674010051361352,181070,2028,123074
16:00 ~ 16:59,0,18,7,서울 구로구 구로동,6,서울 양천구 신정동,950,933,0.6756180639490166,182020,2038,123074
16:00 ~ 16:59,0,19,6,서울 양천구 신정동,17,Depot_Kintex,97,98,0.6757963287337261,182117,2039,123074
17:00 ~ 17:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,88,0.9072164948453608,97,1,97513
17:00 ~ 17:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,913,0.956064947468959,1047,11,97513
17:00 ~ 17:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1022,0.962874821513565,2101,22,97513
17:00 ~ 17:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9924908424908425,5460,59,97513
17:00 ~ 17:59,0,4,18,Depot_Gwang_Myeong,16,Depot_Beom_Gye,11482,11611,1.0051941919490024,16942,188,97513
17:00 ~ 17:59,0,5,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1470,0.9998919035779915,18502,205,97513
17:00 ~ 17:59,0,6,5,경기 안양시 동안구 평촌동,11,경기 안양시 만안구 안양동,4936,4815,0.994752111954945,23438,260,97513
17:00 ~ 17:59,0,7,11,경기 안양시 만안구 안양동,4,경기 수원시 영통구 원천동,17188,16908,0.9900802441786049,40626,453,97513
17:00 ~ 17:59,0,8,4,경기 수원시 영통구 원천동,0,경기 성남시 분당구 서현동,11616,11333,0.9868688028789097,52242,583,97513
17:00 ~ 17:59,0,9,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1205,0.9865188287648181,53482,596,97513
17:00 ~ 17:59,0,10,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.9872564125804405,55165,614,97513
17:00 ~ 17:59,0,11,14,Depot_Bundang_Townhall,19,Depot_Incheon_Airport,60723,6755,0.5282427861383404,115888,1297,97513
17:00 ~ 17:59,0,12,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,14898,0.5387108874592154,141291,1582,97513
17:00 ~ 17:59,0,13,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3369,0.5490629511684616,144763,1621,97513
17:00 ~ 17:59,0,14,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3052,0.5581168897033466,147883,1656,97513
17:00 ~ 17:59,0,15,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.5475814387073386,154472,1730,97513
17:00 ~ 17:59,0,16,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3014,0.5555872671575622,157671,1765,97513
17:00 ~ 17:59,0,17,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4654,0.5680560088175711,162403,1818,97513
17:00 ~ 17:59,0,18,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.5781743572464335,166199,1860,97513
17:00 ~ 17:59,0,19,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.581802452194147,167605,1875,97513
18:00 ~ 18:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,89,0.9175257731958762,97,1,97060
18:00 ~ 18:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,928,0.9713467048710601,1047,11,97060
18:00 ~ 18:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1033,0.9757258448357925,2101,22,97060
18:00 ~ 18:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9974358974358974,5460,59,97060
18:00 ~ 18:59,0,4,18,Depot_Gwang_Myeong,16,Depot_Beom_Gye,11482,11611,1.00678786447881,16942,188,97060
18:00 ~ 18:59,0,5,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1529,1.0045400497243542,18502,205,97060
18:00 ~ 18:59,0,6,5,경기 안양시 동안구 평촌동,11,경기 안양시 만안구 안양동,4936,4815,0.9984213670108371,23438,260,97060
18:00 ~ 18:59,0,7,11,경기 안양시 만안구 안양동,4,경기 수원시 영통구 원천동,17188,16417,0.9801112587997833,40626,453,97060
18:00 ~ 18:59,0,8,4,경기 수원시 영통구 원천동,0,경기 성남시 분당구 서현동,11616,11303,0.9785421691359443,52242,583,97060
18:00 ~ 18:59,0,9,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1212,0.978516136270147,53482,596,97060
18:00 ~ 18:59,0,10,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.9794978700262847,55165,614,97060
18:00 ~ 18:59,0,11,14,Depot_Bundang_Townhall,19,Depot_Incheon_Airport,60723,6755,0.5245495650973354,115888,1297,97060
18:00 ~ 18:59,0,12,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,14780,0.5348465224253491,141291,1582,97060
18:00 ~ 18:59,0,13,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3397,0.5454846887671574,144763,1621,97060
18:00 ~ 18:59,0,14,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3069,0.5547290763644233,147883,1656,97060
18:00 ~ 18:59,0,15,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.5443381324770832,154472,1730,97060
18:00 ~ 18:59,0,16,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3087,0.5528727540257878,157671,1765,97060
18:00 ~ 18:59,0,17,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4629,0.5652666514781131,162403,1818,97060
18:00 ~ 18:59,0,18,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.575448709077672,166199,1860,97060
18:00 ~ 18:59,0,19,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.579099668864294,167605,1875,97060
19:00 ~ 19:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,89,0.9175257731958762,97,1,97661
19:00 ~ 19:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,931,0.9742120343839542,1047,11,97661
19:00 ~ 19:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1005,0.9638267491670633,2101,22,97661
19:00 ~ 19:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9928571428571429,5460,59,97661
19:00 ~ 19:59,0,4,18,Depot_Gwang_Myeong,16,Depot_Beom_Gye,11482,11611,1.0053122417660252,16942,188,97661
19:00 ~ 19:59,0,5,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1534,1.0034590855042698,18502,205,97661
19:00 ~ 19:59,0,6,5,경기 안양시 동안구 평촌동,11,경기 안양시 만안구 안양동,4936,4802,0.9970133970475297,23438,260,97661
19:00 ~ 19:59,0,7,11,경기 안양시 만안구 안양동,4,경기 수원시 영통구 원천동,17188,16862,0.9902525476295968,40626,453,97661
19:00 ~ 19:59,0,8,4,경기 수원시 영통구 원천동,0,경기 성남시 분당구 서현동,11616,11333,0.9870027946862677,52242,583,97661
19:00 ~ 19:59,0,9,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1180,0.98618226693093,53482,596,97661
19:00 ~ 19:59,0,10,10,경기 성남시 분당구 야탑동,14,Depot_Bundang_Townhall,1683,1701,0.9869301187347049,55165,614,97661
19:00 ~ 19:59,0,11,14,Depot_Bundang_Townhall,19,Depot_Incheon_Airport,60723,6755,0.5280874637581113,115888,1297,97661
19:00 ~ 19:59,0,12,19,Depot_Incheon_Airport,13,인천 계양구 계산동,25403,15364,0.5418816485126441,141291,1582,97661
19:00 ~ 19:59,0,13,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3415,0.5524754253504003,144763,1621,97661
19:00 ~ 19:59,0,14,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3027,0.5612883157631371,147883,1656,97661
19:00 ~ 19:59,0,15,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.5506175876534258,154472,1730,97661
19:00 ~ 19:59,0,16,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2705,0.556602038421777,157671,1765,97661
19:00 ~ 19:59,0,17,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4642,0.5689673220322284,162403,1818,97661
19:00 ~ 19:59,0,18,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.5790648559858964,166199,1860,97661
19:00 ~ 19:59,0,19,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.5826854807434145,167605,1875,97661
20:00 ~ 20:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,86,0.8865979381443299,97,1,96199
20:00 ~ 20:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,933,0.9732569245463228,1047,11,96199
20:00 ~ 20:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1008,0.9647786768205616,2101,22,96199
20:00 ~ 20:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9932234432234432,5460,59,96199
20:00 ~ 20:59,0,4,18,Depot_Gwang_Myeong,11,경기 안양시 만안구 안양동,13694,13434,0.9844941004489923,19154,213,96199
20:00 ~ 20:59,0,5,11,경기 안양시 만안구 안양동,16,Depot_Beom_Gye,5143,5200,0.9901222373132486,24297,270,96199
