time,vehicle_id,step,from_node,from_name,to_node,to_name,real_distance,cost,efficiency,total_real_distance,objectives
04:00 ~ 04:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2941,0.4478101917481161,13403,75284
04:00 ~ 04:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,3680,0.533884753239592,18135,75284
04:00 ~ 04:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6145638593771374,21931,75284
04:00 ~ 04:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6377854908514377,23337,75284
04:00 ~ 04:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.6391141077067509,23434,75284
04:00 ~ 04:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.6520669291338582,24384,75284
04:00 ~ 04:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1025,0.6653431873574966,25438,75284
04:00 ~ 04:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7043789283605931,28797,75284
05:00 ~ 05:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,75489
05:00 ~ 05:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3102,0.45982242781466837,13403,75489
05:00 ~ 05:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,3754,0.5468431210366694,18135,75489
05:00 ~ 05:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6252792850303224,21931,75489
05:00 ~ 05:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6478553370184685,23337,75489
05:00 ~ 05:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.6491422719126057,23434,75489
05:00 ~ 05:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,921,0.661622375328084,24384,75489
05:00 ~ 05:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,997,0.6734019970123437,25438,75489
05:00 ~ 05:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7114977254575129,28797,75489
06:00 ~ 06:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,76310
06:00 ~ 06:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3110,0.46041930910990075,13403,76310
06:00 ~ 06:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4564,0.5919492693686242,18135,76310
06:00 ~ 06:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6625780858146003,21931,76310
06:00 ~ 06:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6829069717615803,23337,76310
06:00 ~ 06:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,94,0.6840914909959888,23434,76310
06:00 ~ 06:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,918,0.6950869422572179,24384,76310
06:00 ~ 06:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1002,0.705676546898341,25438,76310
06:00 ~ 06:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7400076396846894,28797,76310
07:00 ~ 07:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,95000
08:00 ~ 08:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,76361
08:00 ~ 08:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3110,0.46041930910990075,13403,76361
08:00 ~ 08:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4601,0.5939895230217811,18135,76361
08:00 ~ 08:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6642651953855273,21931,76361
08:00 ~ 08:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6844924369027724,23337,76361
08:00 ~ 08:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.6856277204062473,23434,76361
08:00 ~ 08:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,916,0.6964812992125984,24384,76361
08:00 ~ 08:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1019,0.7076814214954006,25438,76361
08:00 ~ 08:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.741778657499045,28797,76361
09:00 ~ 09:59,0,0,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,7145,0.5623770169224714,12705,73453
09:00 ~ 09:59,0,1,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3376,0.6503678061445262,16177,73453
09:00 ~ 09:59,0,2,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3017,0.7015598279525315,19297,73453
09:00 ~ 09:59,0,3,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,1976,0.599320095804682,25886,73453
09:00 ~ 09:59,0,4,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2775,0.6288121024583119,29085,73453
09:00 ~ 09:59,0,5,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4589,0.6765236419552296,33817,73453
09:00 ~ 09:59,0,6,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.7091697019647463,37613,73453
09:00 ~ 09:59,0,7,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.7196494015735924,39019,73453
09:00 ~ 09:59,0,8,17,Depot_Kintex,6,서울 양천구 신정동,97,94,0.7202679210553227,39116,73453
09:00 ~ 09:59,0,9,6,서울 양천구 신정동,7,서울 구로구 구로동,950,918,0.7261019318125094,40066,73453
09:00 ~ 09:59,0,10,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1002,0.7318579766536965,41120,73453
09:00 ~ 09:59,0,11,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7521077362350772,44479,73453
10:00 ~ 10:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,75831
10:00 ~ 10:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2608,0.422965007834067,13403,75831
10:00 ~ 10:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4576,0.564929693961952,18135,75831
10:00 ~ 10:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6402352833888103,21931,75831
10:00 ~ 10:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6619102712430903,23337,75831
10:00 ~ 10:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,88,0.6629256635657591,23434,75831
10:00 ~ 10:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,918,0.6747457349081365,24384,75831
10:00 ~ 10:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1019,0.6868464501926252,25438,75831
10:00 ~ 10:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.723373962565545,28797,75831
11:00 ~ 11:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,95000
12:00 ~ 12:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,95000
13:00 ~ 13:59,0,0,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,6156,0.4845336481700118,12705,72770
13:00 ~ 13:59,0,1,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3367,0.5886752797181183,16177,72770
13:00 ~ 13:59,0,2,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3017,0.6498419443436804,19297,72770
13:00 ~ 13:59,0,3,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,1976,0.5607664374565402,25886,72770
13:00 ~ 13:59,0,4,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3077,0.6048822417053464,29085,72770
13:00 ~ 13:59,0,5,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4589,0.6559422775527102,33817,72770
13:00 ~ 13:59,0,6,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.690665461409619,37613,72770
13:00 ~ 13:59,0,7,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.701811937773905,39019,72770
13:00 ~ 13:59,0,8,17,Depot_Kintex,6,서울 양천구 신정동,97,88,0.7023213007464976,39116,72770
13:00 ~ 13:59,0,9,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.7087056357010932,40066,72770
13:00 ~ 13:59,0,10,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1016,0.7152480544747082,41120,72770
13:00 ~ 13:59,0,11,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7367521751837945,44479,72770
14:00 ~ 14:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,95000
15:00 ~ 15:59,0,0,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,6494,0.5111373475009838,12705,72937
15:00 ~ 15:59,0,1,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3367,0.609569141373555,16177,72937
15:00 ~ 15:59,0,2,12,경기 부천시 중동,3,경기 부천시 오정동,3120,2921,0.6623827537959268,19297,72937
15:00 ~ 15:59,0,3,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,1976,0.5701151201421618,25886,72937
15:00 ~ 15:59,0,4,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3068,0.6128932439401753,29085,72937
15:00 ~ 15:59,0,5,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4539,0.6613537569861312,33817,72937
15:00 ~ 15:59,0,6,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6955308005210964,37613,72937
15:00 ~ 15:59,0,7,9,서울 양천구 목동_1,6,서울 양천구 신정동,1498,1289,0.7018485847971159,39111,72937
15:00 ~ 15:59,0,8,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.7025862068965517,39208,72937
15:00 ~ 15:59,0,9,17,Depot_Kintex,7,서울 구로구 구로동,1044,1006,0.7093560568418961,40252,72937
15:00 ~ 15:59,0,10,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1025,0.7160703045562388,41306,72937
15:00 ~ 15:59,0,11,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7374230381730662,44665,72937
16:00 ~ 16:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,76342
16:00 ~ 16:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3085,0.45855405506229946,13403,76342
16:00 ~ 16:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4601,0.5926109732561345,18135,76342
16:00 ~ 16:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6631252564862523,21931,76342
16:00 ~ 16:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6834211766722372,23337,76342
16:00 ~ 16:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,94,0.684603567466075,23434,76342
16:00 ~ 16:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,918,0.6955790682414699,24384,76342
16:00 ~ 16:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1022,0.7069345074298294,25438,76342
16:00 ~ 16:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7411188665485988,28797,76342
17:00 ~ 17:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,95000
18:00 ~ 18:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,95000
19:00 ~ 19:59,0,0,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,7541,0.5935458480913026,12705,73708
19:00 ~ 19:59,0,1,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3376,0.6748470050071088,16177,73708
19:00 ~ 19:59,0,2,12,경기 부천시 중동,3,경기 부천시 오정동,3120,2992,0.7207856143441986,19297,73708
19:00 ~ 19:59,0,3,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,1976,0.6136521671946226,25886,73708
19:00 ~ 19:59,0,4,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2670,0.6379577101598762,29085,73708
19:00 ~ 19:59,0,5,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4589,0.6843895082355028,33817,73708
19:00 ~ 19:59,0,6,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.7162417249355276,37613,73708
19:00 ~ 19:59,0,7,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.7264665931981855,39019,73708
19:00 ~ 19:59,0,8,17,Depot_Kintex,6,서울 양천구 신정동,97,88,0.7269148174659986,39116,73708
19:00 ~ 19:59,0,9,6,서울 양천구 신정동,7,서울 구로구 구로동,950,921,0.7326661009334597,40066,73708
19:00 ~ 19:59,0,10,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,994,0.7380593385214008,41120,73708
19:00 ~ 19:59,0,11,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7578407787944873,44479,73708
20:00 ~ 20:59,0,0,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,8173,0.6432900432900432,12705,73152
20:00 ~ 20:59,0,1,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3183,0.701984298695679,16177,73152
20:00 ~ 20:59,0,2,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3034,0.745711768668705,19297,73152
20:00 ~ 20:59,0,3,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,1976,0.6322336398053001,25886,73152
20:00 ~ 20:59,0,4,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2596,0.6519511775829465,29085,73152
20:00 ~ 20:59,0,5,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,3624,0.6678889316024484,33817,73152
20:00 ~ 20:59,0,6,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.7014064286283997,37613,73152
20:00 ~ 20:59,0,7,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.7121658679105052,39019,73152
20:00 ~ 20:59,0,8,17,Depot_Kintex,6,서울 양천구 신정동,97,85,0.7125728602106555,39116,73152
20:00 ~ 20:59,0,9,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.7187141216991964,40066,73152
20:00 ~ 20:59,0,10,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,997,0.7245379377431906,41120,73152
20:00 ~ 20:59,0,11,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7453404977629893,44479,73152
21:00 ~ 21:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,75305
21:00 ~ 21:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2816,0.4384839215101097,13403,75305
21:00 ~ 21:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,3849,0.5363110008271299,18135,75305
21:00 ~ 21:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6165701518398614,21931,75305
21:00 ~ 21:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6396709088571796,23337,75305
21:00 ~ 21:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,85,0.6406503371170095,23434,75305
21:00 ~ 21:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,911,0.6530511811023622,24384,75305
21:00 ~ 21:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1022,0.6661687239562859,25438,75305
21:00 ~ 21:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7051081709900336,28797,75305
22:00 ~ 22:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,75698
22:00 ~ 22:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2995,0.4518391404909349,13403,75698
22:00 ~ 22:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4055,0.5575406672180866,18135,75698
22:00 ~ 22:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6341252108886963,21931,75698
22:00 ~ 22:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6561683164074217,23337,75698
22:00 ~ 22:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,90,0.6572928223948109,23434,75698
22:00 ~ 22:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.6695374015748031,24384,75698
22:00 ~ 22:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1013,0.6816180517336269,25438,75698
22:00 ~ 22:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7187554259124215,28797,75698
23:00 ~ 23:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,75742
23:00 ~ 23:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3035,0.4548235469670969,13403,75742
23:00 ~ 23:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4065,0.5602977667493797,18135,75742
23:00 ~ 23:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6364050886872463,21931,75742
23:00 ~ 23:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6583108368684921,23337,75742
23:00 ~ 23:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,91,0.6594691473926773,23434,75742
23:00 ~ 23:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,916,0.6713418635170604,24384,75742
23:00 ~ 23:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1013,0.6833477474644233,25438,75742
23:00 ~ 23:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7202833628502969,28797,75742
