time,vehicle_id,step,from_node,from_name,to_node,to_name,real_distance,cost,efficiency,total_real_distance,objectives
03:00 ~ 03:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3093,0.4591509363575319,13403,64901
03:00 ~ 03:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4135,0.56735594154949,18135,64901
03:00 ~ 03:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6422415758515344,21931,64901
03:00 ~ 03:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6637956892488324,23337,64901
03:00 ~ 03:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,90,0.6648886233677562,23434,64901
03:00 ~ 03:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,950,0.6779445538057742,24384,64901
03:00 ~ 03:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1011,0.689598238855256,25438,64901
03:00 ~ 03:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7258047713303469,28797,64901
04:00 ~ 04:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,64284
04:00 ~ 04:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2941,0.4478101917481161,13403,64284
04:00 ~ 04:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,3680,0.533884753239592,18135,64284
04:00 ~ 04:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6145638593771374,21931,64284
04:00 ~ 04:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6377854908514377,23337,64284
04:00 ~ 04:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.6391141077067509,23434,64284
04:00 ~ 04:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.6520669291338582,24384,64284
04:00 ~ 04:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1025,0.6653431873574966,25438,64284
04:00 ~ 04:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7043789283605931,28797,64284
05:00 ~ 05:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,64489
05:00 ~ 05:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3102,0.45982242781466837,13403,64489
05:00 ~ 05:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,3754,0.5468431210366694,18135,64489
05:00 ~ 05:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6252792850303224,21931,64489
05:00 ~ 05:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6478553370184685,23337,64489
05:00 ~ 05:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.6491422719126057,23434,64489
05:00 ~ 05:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,921,0.661622375328084,24384,64489
05:00 ~ 05:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,997,0.6734019970123437,25438,64489
05:00 ~ 05:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7114977254575129,28797,64489
06:00 ~ 06:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,65273
06:00 ~ 06:59,0,1,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3637,0.4792844364937388,13975,65273
06:00 ~ 06:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5905126329413088,17771,65273
06:00 ~ 06:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6205350159044689,19177,65273
06:00 ~ 06:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,94,0.6222890941164263,19274,65273
06:00 ~ 06:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,918,0.6384493670886076,20224,65273
06:00 ~ 06:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1002,0.6539148416204531,21278,65273
06:00 ~ 06:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7010999715874497,24637,65273
07:00 ~ 07:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,76000
08:00 ~ 08:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,65317
08:00 ~ 08:59,0,1,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3667,0.4814311270125224,13975,65317
08:00 ~ 08:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5922007765460582,17771,65317
08:00 ~ 08:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.622099389894144,19177,65317
08:00 ~ 08:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.6237937117360174,19274,65317
08:00 ~ 08:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,916,0.639784414556962,20224,65317
08:00 ~ 08:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1019,0.6559827051414606,21278,65317
08:00 ~ 08:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7028859033161505,24637,65317
09:00 ~ 09:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,65000
09:00 ~ 09:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2775,0.43542490487204355,13403,65000
09:00 ~ 09:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4589,0.5748552522746071,18135,65000
09:00 ~ 09:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6484428434635904,21931,65000
09:00 ~ 09:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6696233449029438,23337,65000
09:00 ~ 09:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,94,0.6708628488520952,23434,65000
09:00 ~ 09:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,918,0.682373687664042,24384,65000
09:00 ~ 09:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1002,0.6934900542495479,25438,65000
09:00 ~ 09:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7292426294405667,28797,65000
10:00 ~ 10:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,64831
10:00 ~ 10:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2608,0.422965007834067,13403,64831
10:00 ~ 10:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4576,0.564929693961952,18135,64831
10:00 ~ 10:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6402352833888103,21931,64831
10:00 ~ 10:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6619102712430903,23337,64831
10:00 ~ 10:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,88,0.6629256635657591,23434,64831
10:00 ~ 10:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,918,0.6747457349081365,24384,64831
10:00 ~ 10:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1019,0.6868464501926252,25438,64831
10:00 ~ 10:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.723373962565545,28797,64831
11:00 ~ 11:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,76000
12:00 ~ 12:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,76000
13:00 ~ 13:59,0,0,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,6156,0.4845336481700118,12705,64761
13:00 ~ 13:59,0,1,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3367,0.5886752797181183,16177,64761
13:00 ~ 13:59,0,2,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3017,0.6498419443436804,19297,64761
13:00 ~ 13:59,0,3,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,1976,0.5607664374565402,25886,64761
13:00 ~ 13:59,0,4,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3657,0.6127727012172506,29657,64761
13:00 ~ 13:59,0,5,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6567124024751143,33453,64761
13:00 ~ 13:59,0,6,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6705585358157148,34859,64761
13:00 ~ 13:59,0,7,17,Depot_Kintex,6,서울 양천구 신정동,97,88,0.6712152420185376,34956,64761
13:00 ~ 13:59,0,8,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.6791622570044004,35906,64761
13:00 ~ 13:59,0,9,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1016,0.6872835497835498,36960,64761
13:00 ~ 13:59,0,10,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7133361442496093,40319,64761
14:00 ~ 14:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,76000
15:00 ~ 15:59,0,0,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,6494,0.5111373475009838,12705,64937
15:00 ~ 15:59,0,1,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3367,0.609569141373555,16177,64937
15:00 ~ 15:59,0,2,12,경기 부천시 중동,3,경기 부천시 오정동,3120,2921,0.6623827537959268,19297,64937
15:00 ~ 15:59,0,3,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,1976,0.5701151201421618,25886,64937
15:00 ~ 15:59,0,4,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3068,0.6128932439401753,29085,64937
15:00 ~ 15:59,0,5,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4539,0.6613537569861312,33817,64937
15:00 ~ 15:59,0,6,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6955308005210964,37613,64937
15:00 ~ 15:59,0,7,9,서울 양천구 목동_1,6,서울 양천구 신정동,1498,1289,0.7018485847971159,39111,64937
15:00 ~ 15:59,0,8,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.7025862068965517,39208,64937
15:00 ~ 15:59,0,9,17,Depot_Kintex,7,서울 구로구 구로동,1044,1006,0.7093560568418961,40252,64937
15:00 ~ 15:59,0,10,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1025,0.7160703045562388,41306,64937
15:00 ~ 15:59,0,11,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7374230381730662,44665,64937
16:00 ~ 16:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,65323
16:00 ~ 16:59,0,1,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3667,0.4814311270125224,13975,65323
16:00 ~ 16:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5922007765460582,17771,65323
16:00 ~ 16:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.622099389894144,19177,65323
16:00 ~ 16:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,94,0.6238455951022103,19274,65323
16:00 ~ 16:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,918,0.639932753164557,20224,65323
16:00 ~ 16:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1022,0.6562646865306889,21278,65323
16:00 ~ 16:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7031294394609733,24637,65323
17:00 ~ 17:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,76000
18:00 ~ 18:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,76000
19:00 ~ 19:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,64884
19:00 ~ 19:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2670,0.42759083787211816,13403,64884
19:00 ~ 19:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4589,0.5690653432588917,18135,64884
19:00 ~ 19:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6436551000866354,21931,64884
19:00 ~ 19:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6651240519346959,23337,64884
19:00 ~ 19:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,88,0.6661261415037979,23434,64884
19:00 ~ 19:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,921,0.6779445538057742,24384,64884
19:00 ~ 19:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,994,0.6889299473229027,25438,64884
19:00 ~ 19:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.725214432058895,28797,64884
20:00 ~ 20:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,63847
20:00 ~ 20:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2596,0.4220696858912184,13403,63847
20:00 ~ 20:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,3624,0.5117728149986215,18135,63847
20:00 ~ 20:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5962792394327664,21931,63847
20:00 ~ 20:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.620602476753653,23337,63847
20:00 ~ 20:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,85,0.6216608346846463,23434,63847
20:00 ~ 20:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.6352936351706037,24384,63847
20:00 ~ 20:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,997,0.6481641638493593,25438,63847
20:00 ~ 20:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.6892037365003298,28797,63847
21:00 ~ 21:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,64305
21:00 ~ 21:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2816,0.4384839215101097,13403,64305
21:00 ~ 21:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,3849,0.5363110008271299,18135,64305
21:00 ~ 21:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6165701518398614,21931,64305
21:00 ~ 21:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6396709088571796,23337,64305
21:00 ~ 21:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,85,0.6406503371170095,23434,64305
21:00 ~ 21:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,911,0.6530511811023622,24384,64305
21:00 ~ 21:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1022,0.6661687239562859,25438,64305
21:00 ~ 21:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7051081709900336,28797,64305
22:00 ~ 22:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,64698
22:00 ~ 22:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2995,0.4518391404909349,13403,64698
22:00 ~ 22:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4055,0.5575406672180866,18135,64698
22:00 ~ 22:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6341252108886963,21931,64698
22:00 ~ 22:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6561683164074217,23337,64698
22:00 ~ 22:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,90,0.6572928223948109,23434,64698
22:00 ~ 22:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.6695374015748031,24384,64698
22:00 ~ 22:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1013,0.6816180517336269,25438,64698
22:00 ~ 22:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7187554259124215,28797,64698
23:00 ~ 23:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,64742
23:00 ~ 23:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3035,0.4548235469670969,13403,64742
23:00 ~ 23:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4065,0.5602977667493797,18135,64742
23:00 ~ 23:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.6364050886872463,21931,64742
23:00 ~ 23:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6583108368684921,23337,64742
23:00 ~ 23:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,91,0.6594691473926773,23434,64742
23:00 ~ 23:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,916,0.6713418635170604,24384,64742
23:00 ~ 23:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1013,0.6833477474644233,25438,64742
23:00 ~ 23:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7202833628502969,28797,64742
