time,vehicle_id,step,from_node,from_name,to_node,to_name,real_distance,cost,efficiency,total_real_distance,objectives
02:00 ~ 02:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.6931444575232374,24637,59077
03:00 ~ 03:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,58968
03:00 ~ 03:59,0,1,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3295,0.45481216457960644,13975,58968
03:00 ~ 03:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5712677958471667,17771,58968
03:00 ~ 03:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6027011524221724,19177,58968
03:00 ~ 03:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,90,0.6043374494137179,19274,58968
03:00 ~ 03:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,950,0.6229232594936709,20224,58968
03:00 ~ 03:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1011,0.639580787668014,21278,58968
03:00 ~ 03:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.6887202175589561,24637,58968
04:00 ~ 04:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,58596
04:00 ~ 04:59,0,1,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,2933,0.4289087656529517,13975,58596
04:00 ~ 04:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5508975296831917,17771,58596
04:00 ~ 04:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.5838243729467592,19177,58596
04:00 ~ 04:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.5857113209505033,19274,58596
04:00 ~ 04:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.6038370253164557,20224,58596
04:00 ~ 04:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1025,0.6220979415358586,21278,58596
04:00 ~ 04:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.6736209765799407,24637,58596
05:00 ~ 05:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,58625
05:00 ~ 05:59,0,1,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,2992,0.43313059033989265,13975,58625
05:00 ~ 05:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5542175454391987,17771,58625
05:00 ~ 05:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.5869009751264536,19177,58625
05:00 ~ 05:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.5887724395558784,19274,58625
05:00 ~ 05:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,921,0.6066554588607594,20224,58625
05:00 ~ 05:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,997,0.6234608515837955,21278,58625
05:00 ~ 05:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.6747980679465844,24637,58625
06:00 ~ 06:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,59273
06:00 ~ 06:59,0,1,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3637,0.4792844364937388,13975,59273
06:00 ~ 06:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5905126329413088,17771,59273
06:00 ~ 06:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6205350159044689,19177,59273
06:00 ~ 06:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,94,0.6222890941164263,19274,59273
06:00 ~ 06:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,918,0.6384493670886076,20224,59273
06:00 ~ 06:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1002,0.6539148416204531,21278,59273
06:00 ~ 06:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7010999715874497,24637,59273
07:00 ~ 07:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,66500
08:00 ~ 08:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,59317
08:00 ~ 08:59,0,1,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3667,0.4814311270125224,13975,59317
08:00 ~ 08:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5922007765460582,17771,59317
08:00 ~ 08:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.622099389894144,19177,59317
08:00 ~ 08:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.6237937117360174,19274,59317
08:00 ~ 08:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,916,0.639784414556962,20224,59317
08:00 ~ 08:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1019,0.6559827051414606,21278,59317
08:00 ~ 08:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7028859033161505,24637,59317
09:00 ~ 09:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,59293
09:00 ~ 09:59,0,1,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3657,0.48071556350626116,13975,59293
09:00 ~ 09:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5916380620111418,17771,59293
09:00 ~ 09:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6215779318975857,19177,59293
09:00 ~ 09:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,94,0.6233267614402822,19274,59293
09:00 ~ 09:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,918,0.6394382911392406,20224,59293
09:00 ~ 09:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1002,0.6548547795845474,21278,59293
09:00 ~ 09:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7019117587368592,24637,59293
10:00 ~ 10:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,59294
10:00 ~ 10:59,0,1,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3647,0.48,13975,59294
10:00 ~ 10:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5910753474762254,17771,59294
10:00 ~ 10:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6210564739010273,19177,59294
10:00 ~ 10:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,88,0.6224966275811975,19274,59294
10:00 ~ 10:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,918,0.6386471518987342,20224,59294
10:00 ~ 10:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1019,0.6549017764827522,21278,59294
10:00 ~ 10:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7019523480943297,24637,59294
11:00 ~ 11:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,66500
12:00 ~ 12:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,66500
13:00 ~ 13:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,59306
13:00 ~ 13:59,0,1,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3657,0.48071556350626116,13975,59306
13:00 ~ 13:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5916380620111418,17771,59306
13:00 ~ 13:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6215779318975857,19177,59306
13:00 ~ 13:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,88,0.6230154612431255,19274,59306
13:00 ~ 13:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.6393888449367089,20224,59306
13:00 ~ 13:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1016,0.6554657392612088,21278,59306
13:00 ~ 13:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7024394203839753,24637,59306
14:00 ~ 14:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,66500
15:00 ~ 15:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,59250
15:00 ~ 15:59,0,1,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3617,0.47785330948121646,13975,59250
15:00 ~ 15:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.589387203871476,17771,59250
15:00 ~ 15:59,0,3,9,서울 양천구 목동_1,6,서울 양천구 신정동,1498,1289,0.6104624007473144,19269,59250
15:00 ~ 15:59,0,4,6,서울 양천구 신정동,17,Depot_Kintex,97,97,0.6124135082102654,19366,59250
15:00 ~ 15:59,0,5,17,Depot_Kintex,7,서울 구로구 구로동,1044,1006,0.6303772660460558,20410,59250
15:00 ~ 15:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1025,0.647176667909057,21464,59250
15:00 ~ 15:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.6949200338395842,24823,59250
16:00 ~ 16:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,59323
16:00 ~ 16:59,0,1,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3667,0.4814311270125224,13975,59323
16:00 ~ 16:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5922007765460582,17771,59323
16:00 ~ 16:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.622099389894144,19177,59323
16:00 ~ 16:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,94,0.6238455951022103,19274,59323
16:00 ~ 16:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,918,0.639932753164557,20224,59323
16:00 ~ 16:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1022,0.6562646865306889,21278,59323
16:00 ~ 16:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.7031294394609733,24637,59323
17:00 ~ 17:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,66500
18:00 ~ 18:59,0,0,18,Depot_Gwang_Myeong,18,Depot_Gwang_Myeong,0,0,0.0,0,66500
19:00 ~ 19:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,59282
19:00 ~ 19:59,0,1,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3657,0.48071556350626116,13975,59282
19:00 ~ 19:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5916380620111418,17771,59282
19:00 ~ 19:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6215779318975857,19177,59282
19:00 ~ 19:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,88,0.6230154612431255,19274,59282
19:00 ~ 19:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,921,0.6392899525316456,20224,59282
19:00 ~ 19:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,994,0.6543378137042956,21278,59282
19:00 ~ 19:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.701465275804684,24637,59282
20:00 ~ 20:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,58347
20:00 ~ 20:59,0,1,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2596,0.4220696858912184,13403,58347
20:00 ~ 20:59,0,2,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,3624,0.5117728149986215,18135,58347
20:00 ~ 20:59,0,3,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5962792394327664,21931,58347
20:00 ~ 20:59,0,4,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.620602476753653,23337,58347
20:00 ~ 20:59,0,5,17,Depot_Kintex,6,서울 양천구 신정동,97,85,0.6216608346846463,23434,58347
20:00 ~ 20:59,0,6,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.6352936351706037,24384,58347
20:00 ~ 20:59,0,7,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,997,0.6481641638493593,25438,58347
20:00 ~ 20:59,0,8,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.6892037365003298,28797,58347
21:00 ~ 21:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,58708
21:00 ~ 21:59,0,1,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3068,0.43856887298747765,13975,58708
21:00 ~ 21:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5584941759045636,17771,58708
21:00 ~ 21:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.5908640559002972,19177,58708
21:00 ~ 21:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,85,0.5923005084569887,19274,58708
21:00 ~ 21:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,911,0.6095233386075949,20224,58708
21:00 ~ 21:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1022,0.6273615941347871,21278,58708
21:00 ~ 21:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.6781669846166335,24637,58708
22:00 ~ 22:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,58879
22:00 ~ 22:59,0,1,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3231,0.4502325581395349,13975,58879
22:00 ~ 22:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5676664228237015,17771,58879
22:00 ~ 22:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.5993638212441987,19177,58879
22:00 ~ 22:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,90,0.6010169139773789,19274,58879
22:00 ~ 22:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.6184236550632911,20224,58879
22:00 ~ 22:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1013,0.635398063727794,21278,58879
22:00 ~ 22:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.6851077647440841,24637,58879
23:00 ~ 23:59,0,0,18,Depot_Gwang_Myeong,15,Depot_Gimpo_Airport,10204,3061,0.29998039984319874,10204,58881
23:00 ~ 23:59,0,1,15,Depot_Gimpo_Airport,2,서울 양천구 목동,3771,3239,0.45080500894454384,13975,58881
23:00 ~ 23:59,0,2,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5681165944516346,17771,58881
23:00 ~ 23:59,0,3,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.5997809876414455,19177,58881
23:00 ~ 23:59,0,4,17,Depot_Kintex,6,서울 양천구 신정동,97,91,0.6014838642731141,19274,58881
23:00 ~ 23:59,0,5,6,서울 양천구 신정동,7,서울 구로구 구로동,950,916,0.6185225474683544,20224,58881
23:00 ~ 23:59,0,6,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1013,0.6354920575242035,21278,58881
23:00 ~ 23:59,0,7,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.685188943459025,24637,58881
