time,vehicle_id,step,from_node,from_name,to_node,to_name,real_distance,cost,efficiency,total_real_distance,objectives
00:00 ~ 00:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
00:00 ~ 00:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
01:00 ~ 01:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
01:00 ~ 01:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
02:00 ~ 02:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
02:00 ~ 02:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
03:00 ~ 03:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
03:00 ~ 03:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
04:00 ~ 04:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
04:00 ~ 04:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
05:00 ~ 05:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
05:00 ~ 05:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
06:00 ~ 06:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
06:00 ~ 06:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
07:00 ~ 07:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
07:00 ~ 07:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
08:00 ~ 08:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
08:00 ~ 08:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
09:00 ~ 09:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
09:00 ~ 09:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
10:00 ~ 10:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
10:00 ~ 10:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
11:00 ~ 11:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
11:00 ~ 11:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
12:00 ~ 12:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
12:00 ~ 12:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
13:00 ~ 13:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
13:00 ~ 13:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
14:00 ~ 14:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,66199
14:00 ~ 14:59,0,1,19,Incheon_Airport,21,Depot_Gimpo_Airport,34348,10304,0.29998835448934436,34348,66199
14:00 ~ 14:59,0,2,21,Depot_Gimpo_Airport,15,Gimpo_Airport,0,0,0.29998835448934436,34348,66199
14:00 ~ 14:59,0,3,15,Gimpo_Airport,2,서울 양천구 목동,3771,3657,0.3662478029329206,38119,66199
14:00 ~ 14:59,0,4,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.4236430872002863,41915,66199
14:00 ~ 14:59,0,5,9,서울 양천구 목동_1,17,Kintex,1406,1367,0.4414487200203135,43321,66199
14:00 ~ 14:59,0,6,17,Kintex,23,Depot_Kintex,0,0,0.4414487200203135,43321,66199
14:00 ~ 14:59,0,7,23,Depot_Kintex,6,서울 양천구 신정동,97,84,0.4423971624671795,43418,66199
14:00 ~ 14:59,0,8,6,서울 양천구 신정동,7,서울 구로구 구로동,950,913,0.453502524341868,44368,66199
14:00 ~ 14:59,0,9,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1025,0.46554533045660695,45422,66199
14:00 ~ 14:59,0,10,1,서울 강서구 화곡동,18,Gwang_Myeong,3359,2298,0.4805969537319858,48781,66199
14:00 ~ 14:59,0,11,18,Gwang_Myeong,24,Depot_Gwang_Myeong,0,0,0.4805969537319858,48781,66199
14:00 ~ 14:59,0,12,24,Depot_Gwang_Myeong,25,Depot_Incheon_Airport,37550,3755,0.31505484704219805,86331,66199
15:00 ~ 15:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
15:00 ~ 15:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
16:00 ~ 16:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
16:00 ~ 16:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
17:00 ~ 17:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
17:00 ~ 17:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
18:00 ~ 18:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
18:00 ~ 18:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
19:00 ~ 19:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
19:00 ~ 19:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
20:00 ~ 20:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,72000
20:00 ~ 20:59,0,1,19,Incheon_Airport,25,Depot_Incheon_Airport,0,0,0.0,0,72000
21:00 ~ 21:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0.0,0,65944
21:00 ~ 21:59,0,1,19,Incheon_Airport,21,Depot_Gimpo_Airport,34348,10304,0.29998835448934436,34348,65944
21:00 ~ 21:59,0,2,21,Depot_Gimpo_Airport,15,Gimpo_Airport,0,0,0.29998835448934436,34348,65944
21:00 ~ 21:59,0,3,15,Gimpo_Airport,2,서울 양천구 목동,3771,3068,0.3507961908759411,38119,65944
21:00 ~ 21:59,0,4,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.40959083860193246,41915,65944
21:00 ~ 21:59,0,5,9,서울 양천구 목동_1,17,Kintex,1406,1320,0.4267676184760278,43321,65944
21:00 ~ 21:59,0,6,17,Kintex,23,Depot_Kintex,0,0,0.4267676184760278,43321,65944
21:00 ~ 21:59,0,7,23,Depot_Kintex,6,서울 양천구 신정동,97,85,0.42777189184209313,43418,65944
