time,vehicle_id,step,from_node,from_name,to_node,to_name,real_distance,cost,efficiency,total_real_distance,objectives
00:00 ~ 00:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0,0,86157
00:00 ~ 00:59,0,1,19,Incheon_Airport,21,Depot_Gimpo_Airport,34348,10304,0.299988354,34348,86157
00:00 ~ 00:59,0,2,21,Depot_Gimpo_Airport,15,Gimpo_Airport,0,0,0.299988354,34348,86157
00:00 ~ 00:59,0,3,15,Gimpo_Airport,8,서울 강서구 등촌동,3199,3085,0.35659307,37547,86157
00:00 ~ 00:59,0,4,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4407,0.420918186,42279,86157
00:00 ~ 00:59,0,5,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.468627238,46075,86157
00:00 ~ 00:59,0,6,9,서울 양천구 목동_1,17,Kintex,1406,1367,0.483540785,47481,86157
00:00 ~ 00:59,0,7,17,Kintex,23,Depot_Kintex,0,0,0.483540785,47481,86157
00:00 ~ 00:59,0,8,23,Depot_Kintex,6,서울 양천구 신정동,97,93,0.484509647,47578,86157
00:00 ~ 00:59,0,9,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.494044675,48528,86157
00:00 ~ 00:59,0,10,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,905,0.501795006,49582,86157
00:00 ~ 00:59,0,11,1,서울 강서구 화곡동,18,Gwang_Myeong,3359,3153,0.529513987,52941,86157
00:00 ~ 00:59,0,12,18,Gwang_Myeong,24,Depot_Gwang_Myeong,0,0,0.529513987,52941,86157
00:00 ~ 00:59,0,13,24,Depot_Gwang_Myeong,16,Beom_Gye,11482,10288,0.594834143,64423,86157
00:00 ~ 00:59,0,14,16,Beom_Gye,22,Depot_Beom_Gye,0,0,0.594834143,64423,86157
00:00 ~ 00:59,0,15,22,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1517,0.603761575,65983,86157
00:00 ~ 00:59,0,16,5,경기 안양시 동안구 평촌동,0,경기 성남시 분당구 서현동,12912,12556,0.664097852,78895,86157
00:00 ~ 00:59,0,17,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1148,0.668147501,80135,86157
00:00 ~ 00:59,0,18,10,경기 성남시 분당구 야탑동,14,Bundang_Townhall,1683,1543,0.673262607,81818,86157
00:00 ~ 00:59,0,19,14,Bundang_Townhall,20,Depot_Bundang_Townhall,0,0,0.673262607,81818,86157
00:00 ~ 00:59,0,20,20,Depot_Bundang_Townhall,25,Depot_Incheon_Airport,60723,6072,0.429048484,142541,86157
01:00 ~ 01:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0,0,86430
01:00 ~ 01:59,0,1,19,Incheon_Airport,21,Depot_Gimpo_Airport,34348,10304,0.299988354,34348,86430
01:00 ~ 01:59,0,2,21,Depot_Gimpo_Airport,15,Gimpo_Airport,0,0,0.299988354,34348,86430
01:00 ~ 01:59,0,3,15,Gimpo_Airport,8,서울 강서구 등촌동,3199,3077,0.356380004,37547,86430
01:00 ~ 01:59,0,4,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4272,0.417535893,42279,86430
01:00 ~ 01:59,0,5,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.465523603,46075,86430
01:00 ~ 01:59,0,6,9,서울 양천구 목동_1,17,Kintex,1406,1356,0.480297382,47481,86430
01:00 ~ 01:59,0,7,17,Kintex,23,Depot_Kintex,0,0,0.480297382,47481,86430
01:00 ~ 01:59,0,8,23,Depot_Kintex,6,서울 양천구 신정동,97,93,0.481272857,47578,86430
01:00 ~ 01:59,0,9,6,서울 양천구 신정동,7,서울 구로구 구로동,950,950,0.491427629,48528,86430
01:00 ~ 01:59,0,10,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,997,0.501089105,49582,86430
01:00 ~ 01:59,0,11,1,서울 강서구 화곡동,18,Gwang_Myeong,3359,3187,0.529495098,52941,86430
01:00 ~ 01:59,0,12,18,Gwang_Myeong,24,Depot_Gwang_Myeong,0,0,0.529495098,52941,86430
01:00 ~ 01:59,0,13,24,Depot_Gwang_Myeong,16,Beom_Gye,11482,10420,0.596867578,64423,86430
01:00 ~ 01:59,0,14,16,Beom_Gye,22,Depot_Beom_Gye,0,0,0.596867578,64423,86430
01:00 ~ 01:59,0,15,22,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1512,0.605671158,65983,86430
01:00 ~ 01:59,0,16,5,경기 안양시 동안구 평촌동,0,경기 성남시 분당구 서현동,12912,12522,0.665263958,78895,86430
01:00 ~ 01:59,0,17,0,경기 성남시 분당구 서현동,10,경기 성남시 분당구 야탑동,1240,1189,0.6698072,80135,86430
01:00 ~ 01:59,0,18,10,경기 성남시 분당구 야탑동,20,Depot_Bundang_Townhall,1683,1683,0.676599281,81818,86430
01:00 ~ 01:59,0,19,20,Depot_Bundang_Townhall,14,Bundang_Townhall,0,0,0.676599281,81818,86430
01:00 ~ 01:59,0,20,14,Bundang_Townhall,25,Depot_Incheon_Airport,60723,6072,0.430963723,142541,86430
02:00 ~ 02:59,0,0,25,Depot_Incheon_Airport,19,Incheon_Airport,0,0,0,0,87016
02:00 ~ 02:59,0,1,19,Incheon_Airport,21,Depot_Gimpo_Airport,34348,10304,0.299988354,34348,87016
02:00 ~ 02:59,0,2,21,Depot_Gimpo_Airport,15,Gimpo_Airport,0,0,0.299988354,34348,87016
02:00 ~ 02:59,0,3,15,Gimpo_Airport,8,서울 강서구 등촌동,3199,3102,0.357045836,37547,87016
02:00 ~ 02:59,0,4,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4261,0.417867026,42279,87016
02:00 ~ 02:59,0,5,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.465827455,46075,87016
02:00 ~ 02:59,0,6,9,서울 양천구 목동_1,17,Kintex,1406,1359,0.48065542,47481,87016
02:00 ~ 02:59,0,7,17,Kintex,23,Depot_Kintex,0,0,0.48065542,47481,87016
02:00 ~ 02:59,0,8,23,Depot_Kintex,6,서울 양천구 신정동,97,93,0.481630165,47578,87016
02:00 ~ 02:59,0,9,6,서울 양천구 신정동,7,서울 구로구 구로동,950,950,0.491777943,48528,87016
02:00 ~ 02:59,0,10,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1016,0.501815175,49582,87016
02:00 ~ 02:59,0,11,1,서울 강서구 화곡동,18,Gwang_Myeong,3359,3137,0.529230653,52941,87016
02:00 ~ 02:59,0,12,18,Gwang_Myeong,24,Depot_Gwang_Myeong,0,0,0.529230653,52941,87016
02:00 ~ 02:59,0,13,24,Depot_Gwang_Myeong,16,Beom_Gye,11482,11135,0.607748785,64423,87016
