time,vehicle_id,step,from_node,from_name,to_node,to_name,real_distance,cost,efficiency,total_real_distance,objectives
00:00 ~ 00:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
01:00 ~ 01:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
02:00 ~ 02:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
03:00 ~ 03:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
04:00 ~ 04:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
05:00 ~ 05:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
06:00 ~ 06:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
07:00 ~ 07:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
08:00 ~ 08:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
09:00 ~ 09:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
10:00 ~ 10:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
11:00 ~ 11:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
12:00 ~ 12:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
13:00 ~ 13:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
14:00 ~ 14:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
15:00 ~ 15:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
16:00 ~ 16:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
17:00 ~ 17:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
18:00 ~ 18:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
19:00 ~ 19:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
20:00 ~ 20:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
21:00 ~ 21:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
22:00 ~ 22:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
23:00 ~ 23:59,0,0,19,Depot_Incheon_Airport,19,Depot_Incheon_Airport,0,0,0,0,57000
